"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_StandingSave","type_value_Zone","type_value_Length","type_value_Longball","type_value_Angle","type_value_PassEndX","type_value_PassEndY","type_value_OtherBodyPart","type_value_LayOff","type_value_Chipped","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_HeadPass","type_value_ThrowIn","type_value_Head","type_value_Cross","type_value_RightFoot","type_value_HighClaim","type_value_KeeperThrow","type_value_ShotAssist","type_value_IntentionalAssist","type_value_Throughball","type_value_BigChanceCreated","type_value_KeyPass","type_value_RegularPlay","type_value_BigChance","type_value_Assisted","type_value_MissHigh","type_value_FirstTouch","type_value_RelatedEventId","type_value_BoxCentre","type_value_GoalMouthZ","type_value_Volley","type_value_GoalMouthY","type_value_LeftFoot","type_value_GoalKick","type_value_Foul","type_value_AerialFoul","type_value_FreekickTaken","type_value_BlockedCross","type_value_MissLeft","type_value_CornerTaken","type_value_PlayerCaughtOffside","type_value_GoalDisallowed","type_value_IndirectFreekickTaken","type_value_MissRight","type_value_BlockedY","type_value_BlockedX","type_value_IndividualPlay","type_value_OutOfBoxCentre","type_value_LeadingToAttempt","type_value_Blocked","type_value_LowCentre","type_value_OutfielderBlock","type_value_FromCorner","type_value_Yellow","type_value_HighRight","type_value_DivingSave","type_value_Hands","type_value_ParriedDanger","type_value_KeeperSaveObox","type_value_DirectFreekick","type_value_HighLeft","type_value_BoxRight","type_value_FastBreak","type_value_LastMan","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_IntentionalGoalAssist","type_value_LowRight","type_value_OverRun","type_value_ParriedSafe","type_value_KeeperSaveInTheBox","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_InvolvedPlayers","type_value_TeamFormation","value_StandingSave","value_Zone","value_Length","value_Longball","value_Angle","value_PassEndX","value_PassEndY","value_OtherBodyPart","value_LayOff","value_Chipped","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_HeadPass","value_ThrowIn","value_Head","value_Cross","value_RightFoot","value_HighClaim","value_KeeperThrow","value_ShotAssist","value_IntentionalAssist","value_Throughball","value_BigChanceCreated","value_KeyPass","value_RegularPlay","value_BigChance","value_Assisted","value_MissHigh","value_FirstTouch","value_RelatedEventId","value_BoxCentre","value_GoalMouthZ","value_Volley","value_GoalMouthY","value_LeftFoot","value_GoalKick","value_Foul","value_AerialFoul","value_FreekickTaken","value_BlockedCross","value_MissLeft","value_CornerTaken","value_PlayerCaughtOffside","value_GoalDisallowed","value_IndirectFreekickTaken","value_MissRight","value_BlockedY","value_BlockedX","value_IndividualPlay","value_OutOfBoxCentre","value_LeadingToAttempt","value_Blocked","value_LowCentre","value_OutfielderBlock","value_FromCorner","value_Yellow","value_HighRight","value_DivingSave","value_Hands","value_ParriedDanger","value_KeeperSaveObox","value_DirectFreekick","value_HighLeft","value_BoxRight","value_FastBreak","value_LastMan","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_IntentionalGoalAssist","value_LowRight","value_OverRun","value_ParriedSafe","value_KeeperSaveInTheBox","value_TeamPlayerFormation","value_CaptainPlayerId","value_InvolvedPlayers","value_TeamFormation","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1285,641,73,36,32,25.83,11.628,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 29, 36, 37, 215, 218)",TRUE,349932,30.345,14.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.6166666666667,2815461249,79,178,56,212,NA,213,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","5.4",NA,"0.59","28.9","21.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,NA,NA,NA,"Man Utd","Chelsea",3,"Noussair Mazraoui","DMR",TRUE,5.14079872420967,0,33.5316383074657,"N. Mazraoui",1285,80,"Man Utd",1285
1286,611,73,37,15,70.77,53.516,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 38, 217, 218)",TRUE,363496,72.555,51.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.6333333333333,2815461265,79,178,56,212,NA,213,140,141,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","2.4",NA,"5.56","69.1","76.4",NA,NA,NA,"642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,NA,NA,NA,"Chelsea","Man Utd",3,"Marc Cucurella","DL",TRUE,2.32227916127723,0,-41.2245341757105,"M. Cucurella",1286,80,"Man Utd",1286
1287,642,73,37,32,30.555,14.416,"SecondHalf","BlockedPass","Successful",NA,NA,NA,"c(91, 60)",TRUE,408962,30.555,14.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.6333333333333,2815461261,79,178,56,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,"611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,NA,NA,NA,"Man Utd","Chelsea",25,"Manuel Ugarte","Sub",NA,0,0,0,"M. Ugarte",1287,80,"Man Utd",1287
1288,642.5,73,38,32,30.555,14.416,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,349932,24.36,9.112,NA,NA,NA,NA,NA,644,NA,NA,NA,NA,78.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.0105949,0.00942382,-0.00117108,"Man Utd","Chelsea",3,"Noussair Mazraoui","DMR",TRUE,0,-7.41539789807403,-139.430710335634,"N. Mazraoui",1288,80,"Man Utd",1288
1289,644,73,39,32,24.36,9.112,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 124, 128, 36, 38, 217, 218)",TRUE,349932,71.82,4.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.6666666666667,2815461283,79,178,56,212,1,213,140,141,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right","47.7",NA,"6.19","68.4","6.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,NA,NA,NA,"Man Utd","Chelsea",3,"Noussair Mazraoui","DMR",TRUE,40.0326734893262,0,-5.48339904932993,"N. Mazraoui",1289,80,"Man Utd",1289
1290,613,73,43,15,37.17,57.188,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,136464,17.955,35.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7333333333333,2815461329,79,178,56,212,NA,213,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","29.2",NA,"3.99","17.1","51.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.01214719,0.01016549,-0.0019817,"Chelsea","Man Utd",4,"Tosin Adarabioyo","DC",TRUE,-15.3696305241901,0,-131.180753683096,"T. Adarabioyo",1290,81,"Chelsea",1290
1291,613.5,73,44.5,15,17.955,35.224,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,362151,18.375,30.328,NA,NA,NA,NA,NA,614,NA,NA,NA,NA,78.7583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.01082722,0.01016549,-0.000661730000000001,"Chelsea","Man Utd",1,"Robert Sanchez","GK",TRUE,0,0.350812935800832,-85.0969245236596,"R. Sanchez",1291,81,"Chelsea",1291
1292,614,73,46,15,18.375,30.328,"SecondHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,362151,18.375,30.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7833333333333,2815461331,79,178,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,NA,NA,NA,"Chelsea","Man Utd",1,"Robert Sanchez","GK",TRUE,0,0,0,"R. Sanchez",1292,81,"Chelsea",1292
1293,615,73,55,15,18.375,30.328,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 127, 35, 37, 215, 218)",TRUE,136464,9.975,62.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.9333333333333,2815461377,79,178,56,212,1,213,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","33.5",NA,"1.82","9.5","92.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.01016549,0.00779616,-0.00236933,"Chelsea","Man Utd",4,"Tosin Adarabioyo","DC",TRUE,-12.5802289183323,0,104.51900572395,"T. Adarabioyo",1293,81,"Chelsea",1293
1294,616,73,59,15,9.975,62.764,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 127, 36, 38, 216, 218)",TRUE,362151,56.28,58.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,2815461385,79,178,56,212,1,213,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","46.5",NA,"6.18","53.6","85.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.00638303,0.01611813,0.0097351,"Chelsea","Man Utd",1,"Robert Sanchez","GK",TRUE,44.9405923645201,0,-5.78592715517402,"R. Sanchez",1294,81,"Chelsea",1294
1295,616.5,74,0,15,56.28,58.072,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,389935,56.385,61.2,NA,NA,NA,NA,NA,617,NA,NA,NA,NA,79.0166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.01611813,0.01473596,-0.00138217,"Chelsea","Man Utd",11,"Noni Madueke","AML",TRUE,0,-1.36446672001973,88.0774300660589,"N. Madueke",1295,81,"Chelsea",1295
1296,617,74,1,15,56.385,61.2,"SecondHalf","Aerial","Successful",NA,NA,NA,"c(197, 199)",FALSE,389935,56.385,61.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.0333333333333,2815461389,80,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,NA,NA,NA,"645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,NA,NA,NA,"Chelsea","Man Utd",11,"Noni Madueke","AML",TRUE,0,0,0,"N. Madueke",1296,81,"Chelsea",1296
1297,645,74,1,32,48.615,6.8,"SecondHalf","Aerial","Unsuccessful",NA,NA,NA,"c(198, 200)",FALSE,100008,48.615,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.0333333333333,2815461397,80,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,"617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,NA,NA,NA,"Man Utd","Chelsea",2,"Victor Lindelof","DC",TRUE,0,0,0,"V. Lindelof",1297,81,"Chelsea",1297
1298,618,74,1,15,59.01,59.704,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 139, 35, 37, 216, 218)",TRUE,389935,47.145,65.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.0333333333333,2815461409,80,NA,56,212,NA,213,140,141,NA,156,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","13.3",NA,"2.68","44.9","96.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.01473596,0.01248344,-0.00225252,"Chelsea","Man Utd",11,"Noni Madueke","AML",TRUE,-13.2463447199204,0,153.498726733703,"N. Madueke",1298,81,"Chelsea",1298
1299,619,74,4,15,46.935,65.484,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 37, 217, 218)",TRUE,363496,70.035,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.0833333333333,2815461435,80,178,56,212,1,213,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","23.3",NA,"0.13","66.7","100.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,NA,NA,NA,"Chelsea","Man Utd",3,"Marc Cucurella","DL",TRUE,17.2809998115206,0,6.21602421798111,"M. Cucurella",1299,81,"Chelsea",1299
1300,647,74,13,32,32.34,0,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 212, 35, 37, 215)",TRUE,100008,20.37,31.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.2333333333333,2815461479,80,NA,56,212,1,213,140,141,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","34.6",NA,"1.92","19.4","46.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.00977659,0.01016549,0.000388899999999999,"Man Utd","Chelsea",2,"Victor Lindelof","DC",TRUE,-4.45228289295646,0,110.940480815676,"V. Lindelof",1300,82,"Man Utd",1300
