"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_PassEndY","type_value_Angle","type_value_PassEndX","type_value_StandingSave","type_value_Length","type_value_Zone","type_value_Longball","type_value_OtherBodyPart","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_MissLeft","type_value_Cross","type_value_RightFoot","type_value_CornerTaken","type_value_Chipped","type_value_Head","type_value_HeadPass","type_value_LeftFoot","type_value_GoalMouthY","type_value_Volley","type_value_FirstTouch","type_value_RegularPlay","type_value_BoxCentre","type_value_GoalMouthZ","type_value_GoalKick","type_value_MissHigh","type_value_Foul","type_value_FreekickTaken","type_value_LayOff","type_value_IntentionalAssist","type_value_ShotAssist","type_value_KeyPass","type_value_Assisted","type_value_RelatedEventId","type_value_SmallBoxLeft","type_value_HighClaim","type_value_KeeperThrow","type_value_ThrowIn","type_value_BlockedY","type_value_LowRight","type_value_OutOfBoxCentre","type_value_BlockedX","type_value_ThrowinSetPiece","type_value_Hands","type_value_DivingSave","type_value_ParriedDanger","type_value_KeeperSaveObox","type_value_BigChance","type_value_SmallBoxCentre","type_value_IndividualPlay","type_value_BlockedCross","type_value_SetPiece","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_HighCentre","type_value_Yellow","type_value_DirectFreekick","type_value_Blocked","type_value_LowCentre","type_value_BoxRight","type_value_OutfielderBlock","type_value_BoxLeft","type_value_KeeperSaveInTheBox","type_value_HighRight","type_value_HighLeft","type_value_FromCorner","type_value_InvolvedPlayers","type_value_CaptainPlayerId","type_value_PlayerPosition","type_value_JerseyNumber","type_value_TeamFormation","type_value_TeamPlayerFormation","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_Collected","type_value_MissRight","type_value_LowLeft","type_value_LeadingToAttempt","type_value_FormationSlot","type_value_OverRun","type_value_KeeperSaveInSixYard","type_value_FastBreak","value_PassEndY","value_Angle","value_PassEndX","value_StandingSave","value_Length","value_Zone","value_Longball","value_OtherBodyPart","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_MissLeft","value_Cross","value_RightFoot","value_CornerTaken","value_Chipped","value_Head","value_HeadPass","value_LeftFoot","value_GoalMouthY","value_Volley","value_FirstTouch","value_RegularPlay","value_BoxCentre","value_GoalMouthZ","value_GoalKick","value_MissHigh","value_Foul","value_FreekickTaken","value_LayOff","value_IntentionalAssist","value_ShotAssist","value_KeyPass","value_Assisted","value_RelatedEventId","value_SmallBoxLeft","value_HighClaim","value_KeeperThrow","value_ThrowIn","value_BlockedY","value_LowRight","value_OutOfBoxCentre","value_BlockedX","value_ThrowinSetPiece","value_Hands","value_DivingSave","value_ParriedDanger","value_KeeperSaveObox","value_BigChance","value_SmallBoxCentre","value_IndividualPlay","value_BlockedCross","value_SetPiece","value_BigChanceCreated","value_IntentionalGoalAssist","value_HighCentre","value_Yellow","value_DirectFreekick","value_Blocked","value_LowCentre","value_BoxRight","value_OutfielderBlock","value_BoxLeft","value_KeeperSaveInTheBox","value_HighRight","value_HighLeft","value_FromCorner","value_InvolvedPlayers","value_CaptainPlayerId","value_PlayerPosition","value_JerseyNumber","value_TeamFormation","value_TeamPlayerFormation","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_Collected","value_MissRight","value_LowLeft","value_LeadingToAttempt","value_FormationSlot","value_OverRun","value_KeeperSaveInSixYard","value_FastBreak","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1540,688.5,97,27.5,14,105,43.112,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,416970,97.965,37.332,NA,NA,NA,NA,NA,690,NA,NA,NA,NA,99.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,0.06442595,0.25745362,0.19302767,"Leicester","Nottingham Forest",16,"Victor Kristiansen","Sub",NA,0,1.32782059559263,-140.593261037917,"V. Kristiansen",1540,76,"Leicester",1540
1541,690,97,29,14,97.965,37.332,"SecondHalf","ChanceMissed","Unsuccessful",NA,NA,NA,"201",FALSE,416970,97.965,37.332,NA,NA,NA,NA,NA,688,432384,NA,NA,NA,99.8,2813616895,100,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,NA,29,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,NA,NA,NA,"Leicester","Nottingham Forest",16,"Victor Kristiansen","Sub",NA,0,0,0,"V. Kristiansen",1541,76,"Leicester",1541
1542,760,97,45,174,5.565,31.688,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 38, 217, 218)",TRUE,78386,74.235,28.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.066666666667,2813617207,100,141,213,140,NA,212,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.2","6.24","70.7",NA,"68.7","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,NA,NA,NA,"Nottingham Forest","Leicester",26,"Matz Sels","GK",TRUE,68.243008204635,0,-2.49483930547514,"M. Sels",1542,76,"Leicester",1542
1543,730,97,50,14,32.445,40.392,"SecondHalf","Aerial","Successful",NA,NA,NA,"c(197, 200)",FALSE,299693,32.445,40.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.15,2813899901,100,NA,NA,NA,NA,NA,56,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,"814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,NA,NA,NA,"Leicester","Nottingham Forest",3,"Wout Faes","DC",TRUE,0,0,0,"W. Faes",1543,76,"Leicester",1543
1544,814,97,50,174,72.555,27.608,"SecondHalf","Aerial","Unsuccessful",NA,NA,NA,"198:199",FALSE,444826,72.555,27.608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.15,2813899899,100,NA,NA,NA,NA,NA,56,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,"730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,NA,NA,NA,"Nottingham Forest","Leicester",20,"Jota Silva","Sub",NA,0,0,0,"J. Silva",1544,76,"Leicester",1544
1545,691,97,50,14,31.71,43.248,"SecondHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,299693,31.71,43.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.15,2813617219,100,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,NA,NA,NA,"Leicester","Nottingham Forest",3,"Wout Faes","DC",TRUE,0,0,0,"W. Faes",1545,76,"Leicester",1545
1546,693,97,59,14,41.16,66.572,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 38, 216, 218)",TRUE,327683,65.73,56.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.3,2813617359,100,141,213,140,178,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83.6","5.91","62.6",NA,"26.4","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,NA,NA,NA,"Leicester","Nottingham Forest",6,"Wilfred Ndidi","DMC",TRUE,26.2361740345098,0,-21.59203428272,"W. Ndidi",1546,76,"Leicester",1546
1547,762,98,1,174,39.27,5.848,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 29, 36, 38, 216, 218)",TRUE,319785,50.4,5.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.333333333333,2813617403,101,141,213,140,178,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.7","6.23","48.0",NA,"11.1","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,NA,NA,NA,"Nottingham Forest","Leicester",31,"Nikola Milenkovic","DC",TRUE,9.7917508152568,0,-3.14732624747782,"N. Milenkovic",1547,77,"Nottingham Forest",1547
1548,694,98,3,14,65.73,56.848,"SecondHalf","Interception","Successful",NA,NA,NA,"c(91, 101, 56)",TRUE,432384,65.73,56.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.366666666667,2813617411,101,NA,NA,NA,178,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,NA,NA,NA,"Leicester","Nottingham Forest",40,"Facundo Buonanotte","Sub",NA,0,0,0,"F. Buonanotte",1548,77,"Nottingham Forest",1548
1549,763,98,5,174,40.005,18.632,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,376916,49.245,10.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.4,2813617451,101,141,213,140,178,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.9","5.54","46.9",NA,"12.6","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,0.01269174,0.0138454,0.00115366,"Nottingham Forest","Leicester",4,"Morato","DC",TRUE,6.1381632568746,0,-42.6113691804215,"Morato",1549,77,"Nottingham Forest",1549
1550,763.5,98,8,174,49.245,10.132,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,315543,66.255,12.784,NA,NA,NA,NA,NA,765,NA,NA,NA,NA,100.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,0.0138454,0.01870347,0.00485807,"Nottingham Forest","Leicester",34,"Ola Aina","DR",TRUE,0,16.4755520887239,8.86154617194472,"O. Aina",1550,77,"Nottingham Forest",1550
1551,765,98,11,174,66.255,12.784,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,315543,76.02,4.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.5,2813617597,101,141,213,140,178,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.8","5.59","72.4",NA,"12.7","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,0.01870347,0.02122129,0.00251782,"Nottingham Forest","Leicester",34,"Ola Aina","DR",TRUE,2.90857656452776,0,-39.8833950733241,"O. Aina",1551,77,"Nottingham Forest",1551
1552,766,98,15,174,77.385,5.848,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 37, 217, 218)",TRUE,342830,75.285,18.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.566666666667,2813617623,101,141,213,140,178,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27.0","1.74","71.7",NA,"12.7","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,0.02122129,0.0241224,0.00290111,"Nottingham Forest","Leicester",22,"Ryan Yates","Sub",NA,5.85543284414722,0,99.5276571275788,"R. Yates",1552,77,"Nottingham Forest",1552
1553,767,98,16,174,75.285,18.36,"SecondHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,315543,75.285,18.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.583333333333,2813617627,101,NA,NA,NA,178,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,NA,NA,NA,"Nottingham Forest","Leicester",34,"Ola Aina","DR",TRUE,0,0,0,"O. Aina",1553,77,"Nottingham Forest",1553
1554,696,98,24,14,60.375,43.18,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 37, 216, 218)",TRUE,552366,64.785,45.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.716666666667,2813617723,101,141,213,140,178,212,56,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66.8","0.47","61.7",NA,"4.9","Center",NA,NA,"768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,NA,NA,NA,"Leicester","Nottingham Forest",93,"Jeremy Monga","Sub",NA,3.75329707409623,0,26.9689735166636,"J. Monga",1554,77,"Nottingham Forest",1554
1555,768,98,24,174,42.63,18.224,"SecondHalf","BlockedPass","Successful",NA,NA,NA,"c(91, 60)",TRUE,342830,42.63,18.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.716666666667,2813617761,101,NA,NA,NA,178,NA,56,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,"696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,NA,NA,NA,"Nottingham Forest","Leicester",22,"Ryan Yates","Sub",NA,0,0,0,"R. Yates",1555,77,"Nottingham Forest",1555
