"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Length","type_value_Angle","type_value_PassEndY","type_value_StandingSave","type_value_PassEndX","type_value_Zone","type_value_Longball","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_HeadPass","type_value_Head","type_value_ThrowIn","type_value_Chipped","type_value_ShotAssist","type_value_IntentionalAssist","type_value_KeyPass","type_value_GoalMouthY","type_value_RelatedEventId","type_value_BlockedY","type_value_RegularPlay","type_value_MissLeft","type_value_BoxLeft","type_value_BlockedX","type_value_GoalMouthZ","type_value_Assisted","type_value_RightFoot","type_value_LowLeft","type_value_Blocked","type_value_LeftFoot","type_value_IndividualPlay","type_value_OutOfBoxCentre","type_value_OutfielderBlock","type_value_Cross","type_value_BlockedCross","type_value_Volley","type_value_ThrowinSetPiece","type_value_MissRight","type_value_FirstTouch","type_value_LowCentre","type_value_BoxCentre","type_value_LeadingToAttempt","type_value_BoxRight","type_value_GoalKick","type_value_LayOff","type_value_CornerTaken","type_value_Foul","type_value_Yellow","type_value_FreekickTaken","type_value_SixYardBlock","type_value_SetPiece","type_value_HighClaim","type_value_KeeperThrow","type_value_OtherBodyPart","type_value_FromCorner","type_value_SmallBoxRight","type_value_ParriedDanger","type_value_Feet","type_value_OverRun","type_value_DivingSave","type_value_Hands","type_value_ParriedSafe","type_value_KeeperSaveInTheBox","type_value_MissHigh","type_value_SmallBoxLeft","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_Throughball","type_value_FastBreak","type_value_BigChance","type_value_OneOnOne","type_value_Collected","type_value_KeeperSaveObox","type_value_Penalty","type_value_KeeperMissed","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_HighRight","type_value_OutOfBoxDeepLeft","type_value_DirectFreekick","type_value_DeepBoxRight","type_value_BigChanceCreated","type_value_SmallBoxCentre","type_value_AerialFoul","type_value_GoalDisallowed","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_OutOfBoxDeepRight","value_Length","value_Angle","value_PassEndY","value_StandingSave","value_PassEndX","value_Zone","value_Longball","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_HeadPass","value_Head","value_ThrowIn","value_Chipped","value_ShotAssist","value_IntentionalAssist","value_KeyPass","value_GoalMouthY","value_RelatedEventId","value_BlockedY","value_RegularPlay","value_MissLeft","value_BoxLeft","value_BlockedX","value_GoalMouthZ","value_Assisted","value_RightFoot","value_LowLeft","value_Blocked","value_LeftFoot","value_IndividualPlay","value_OutOfBoxCentre","value_OutfielderBlock","value_Cross","value_BlockedCross","value_Volley","value_ThrowinSetPiece","value_MissRight","value_FirstTouch","value_LowCentre","value_BoxCentre","value_LeadingToAttempt","value_BoxRight","value_GoalKick","value_LayOff","value_CornerTaken","value_Foul","value_Yellow","value_FreekickTaken","value_SixYardBlock","value_SetPiece","value_HighClaim","value_KeeperThrow","value_OtherBodyPart","value_FromCorner","value_SmallBoxRight","value_ParriedDanger","value_Feet","value_OverRun","value_DivingSave","value_Hands","value_ParriedSafe","value_KeeperSaveInTheBox","value_MissHigh","value_SmallBoxLeft","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_Throughball","value_FastBreak","value_BigChance","value_OneOnOne","value_Collected","value_KeeperSaveObox","value_Penalty","value_KeeperMissed","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_HighRight","value_OutOfBoxDeepLeft","value_DirectFreekick","value_DeepBoxRight","value_BigChanceCreated","value_SmallBoxCentre","value_AerialFoul","value_GoalDisallowed","value_TeamPlayerFormation","value_CaptainPlayerId","value_TeamFormation","value_InvolvedPlayers","value_OutOfBoxDeepRight","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1249,570.5,67,14.5,162,64.575,43.86,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,332403,66.885,49.572,NA,NA,NA,NA,NA,835,NA,NA,NA,NA,68.2583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,0.01935132,0.01935132,0,"Crystal Palace","Nottingham Forest",10,"Eberechi Eze","AMC",TRUE,0,0.436800351539766,67.9810126499806,"E. Eze",1249,59,"Crystal Palace",1249
1250,835,67,16,162,66.885,49.572,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,332403,68.985,40.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.2833333333333,2811146559,69,212,213,141,178,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.4","4.94","59.4",NA,"65.7","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,0.01935132,0.0199707,0.000619379999999999,"Crystal Palace","Nottingham Forest",10,"Eberechi Eze","AMC",TRUE,4.5954639800681,0,-77.1148306002968,"E. Eze",1250,59,"Crystal Palace",1250
1251,571,67,17,162,64.575,43.86,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,108638,59.955,50.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.3,2811091953,69,212,213,141,178,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.3","2.16","74.7",NA,"57.1","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,0.01935132,0.01611813,-0.00323319,"Crystal Palace","Nottingham Forest",19,"Will Hughes","Sub",NA,-6.46440331118152,0,123.667185826113,"W. Hughes",1251,59,"Crystal Palace",1251
1252,571.5,67,21.5,162,59.955,50.796,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,374631,61.95,46.104,NA,NA,NA,NA,NA,572,NA,NA,NA,NA,68.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,0.01685596,0.01935132,0.00249536,"Crystal Palace","Nottingham Forest",6,"Marc Guehi","DC",TRUE,0,3.35527335660048,-66.9651998029103,"M. Guehi",1252,59,"Crystal Palace",1252
1253,572,67,26,162,61.95,46.104,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 124, 127, 205, 36, 38, 217, 218)",TRUE,374631,77.28,5.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.45,2811092015,69,212,213,141,178,140,56,1,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.8","5.07","7.4",NA,"73.6","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,0.01935132,0.02122129,0.00186997,"Crystal Palace","Nottingham Forest",6,"Marc Guehi","DC",TRUE,4.62504566517764,0,-69.5320629989555,"M. Guehi",1253,59,"Crystal Palace",1253
1254,572.5,67,28,162,77.28,5.032,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,400496,70.455,4.964,NA,NA,NA,NA,NA,573,NA,NA,NA,NA,68.4833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,0.02122129,0.02122129,0,"Crystal Palace","Nottingham Forest",12,"Daniel Munoz","DMR",TRUE,0,-5.03282020526005,-179.429159839733,"D. Munoz",1254,59,"Crystal Palace",1254
1255,573,67,30,162,70.455,4.964,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,400496,55.335,8.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.5166666666667,2811092059,69,212,213,141,178,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.6","2.89","12.9",NA,"52.7","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,0.02122129,0.01611813,-0.00510316,"Crystal Palace","Nottingham Forest",12,"Daniel Munoz","DMR",TRUE,-10.5781521135484,0,165.863938201853,"D. Munoz",1255,59,"Crystal Palace",1255
1256,574,67,33,162,57.96,9.996,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,395401,57.855,18.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.5666666666667,2811092089,69,212,213,141,178,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.6","1.58","27.4",NA,"55.1","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,0.01611813,0.01685596,0.000737829999999998,"Crystal Palace","Nottingham Forest",26,"Chris Richards","DC",TRUE,3.22398942980808,0,90.6965910641788,"C. Richards",1256,59,"Crystal Palace",1256
1257,574.5,67,34.5,162,57.855,18.632,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,108638,57.12,21.624,NA,NA,NA,NA,NA,575,NA,NA,NA,NA,68.5916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,0.01685596,0.01685596,0,"Crystal Palace","Nottingham Forest",19,"Will Hughes","Sub",NA,0,0.13294275781066,103.801703288984,"W. Hughes",1257,59,"Crystal Palace",1257
1258,575,67,36,162,57.12,21.624,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,108638,42.105,29.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.6166666666667,2811092105,69,212,213,141,178,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.9","2.67","43.1",NA,"40.1","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,0.01685596,0.01262646,-0.0042295,"Crystal Palace","Nottingham Forest",19,"Will Hughes","Sub",NA,-13.6161576435649,0,152.898680605214,"W. Hughes",1258,59,"Crystal Palace",1258
1259,576,67,38,162,42.105,27.88,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,401130,42,7.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.65,2811092121,69,212,213,141,178,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.9","4.71","11.7",NA,"40.0","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,0.01262646,0.01126267,-0.00136379,"Crystal Palace","Nottingham Forest",5,"Maxence Lacroix","DC",TRUE,-4.97898252225954,0,-90.3019474580808,"M. Lacroix",1259,59,"Crystal Palace",1259
1260,577,67,40,162,42.105,8.908,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,395401,50.61,12.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.6833333333333,2811092139,69,212,213,141,178,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.2","0.39","18.3",NA,"48.2","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,0.01214719,0.0138454,0.00169821,"Crystal Palace","Nottingham Forest",26,"Chris Richards","DC",TRUE,9.2096647193813,0,22.575364309797,"C. Richards",1260,59,"Crystal Palace",1260
1261,577.5,67,41,162,50.61,12.444,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,344166,56.28,9.384,NA,NA,NA,NA,NA,578,NA,NA,NA,NA,68.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,0.0138454,0.01611813,0.00227273,"Crystal Palace","Nottingham Forest",18,"Daichi Kamada","MC",TRUE,0,3.92025647401726,-28.3549617853241,"D. Kamada",1261,59,"Crystal Palace",1261
1262,578,67,42,162,56.28,9.384,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,344166,59.535,2.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7166666666667,2811092149,69,212,213,141,178,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.0","5.13","3.1",NA,"56.7","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,0.01611813,0.01473596,-0.00138217,"Crystal Palace","Nottingham Forest",18,"Daichi Kamada","MC",TRUE,-0.949684215695349,0,-65.8981108382488,"D. Kamada",1262,59,"Crystal Palace",1262
