"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Zone","type_value_PassEndX","type_value_PassEndY","type_value_Angle","type_value_StandingSave","type_value_Length","type_value_Longball","type_value_HeadPass","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_ThrowIn","type_value_Chipped","type_value_Head","type_value_RightFoot","type_value_Cross","type_value_BlockedCross","type_value_MissRight","type_value_MissLeft","type_value_CornerTaken","type_value_LeftFoot","type_value_OtherBodyPart","type_value_Foul","type_value_FreekickTaken","type_value_LayOff","type_value_Throughball","type_value_KeeperThrow","type_value_ShotAssist","type_value_KeyPass","type_value_RegularPlay","type_value_RelatedEventId","type_value_GoalMouthY","type_value_IndividualPlay","type_value_GoalMouthZ","type_value_Assisted","type_value_OutOfBoxCentre","type_value_MissHigh","type_value_GoalKick","type_value_BlockedX","type_value_Blocked","type_value_LowCentre","type_value_BlockedY","type_value_OutfielderBlock","type_value_IntentionalAssist","type_value_HighCentre","type_value_BoxCentre","type_value_FirstTouch","type_value_Collected","type_value_Hands","type_value_KeeperSaveInTheBox","type_value_ThrowinSetPiece","type_value_BoxRight","type_value_FromShotOffTarget","type_value_DivingSave","type_value_BoxLeft","type_value_LeadingToGoal","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_BigChance","type_value_HighClaim","type_value_LowRight","type_value_KeeperSaveObox","type_value_Yellow","type_value_FastBreak","type_value_Volley","type_value_ParriedSafe","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_OverRun","type_value_LowLeft","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_HighRight","type_value_HighLeft","type_value_LeadingToAttempt","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_SixYardBlock","type_value_SmallBoxRight","type_value_FromCorner","value_Zone","value_PassEndX","value_PassEndY","value_Angle","value_StandingSave","value_Length","value_Longball","value_HeadPass","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_ThrowIn","value_Chipped","value_Head","value_RightFoot","value_Cross","value_BlockedCross","value_MissRight","value_MissLeft","value_CornerTaken","value_LeftFoot","value_OtherBodyPart","value_Foul","value_FreekickTaken","value_LayOff","value_Throughball","value_KeeperThrow","value_ShotAssist","value_KeyPass","value_RegularPlay","value_RelatedEventId","value_GoalMouthY","value_IndividualPlay","value_GoalMouthZ","value_Assisted","value_OutOfBoxCentre","value_MissHigh","value_GoalKick","value_BlockedX","value_Blocked","value_LowCentre","value_BlockedY","value_OutfielderBlock","value_IntentionalAssist","value_HighCentre","value_BoxCentre","value_FirstTouch","value_Collected","value_Hands","value_KeeperSaveInTheBox","value_ThrowinSetPiece","value_BoxRight","value_FromShotOffTarget","value_DivingSave","value_BoxLeft","value_LeadingToGoal","value_BigChanceCreated","value_IntentionalGoalAssist","value_BigChance","value_HighClaim","value_LowRight","value_KeeperSaveObox","value_Yellow","value_FastBreak","value_Volley","value_ParriedSafe","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_OverRun","value_LowLeft","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_HighRight","value_HighLeft","value_LeadingToAttempt","value_InvolvedPlayers","value_TeamFormation","value_CaptainPlayerId","value_TeamPlayerFormation","value_SixYardBlock","value_SmallBoxRight","value_FromCorner","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1316,642,65,51,161,50.295,14.62,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,94042,68.985,13.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.2666666666667,2818950843,67,56,140,141,213,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right","65.7","19.2","6.20",NA,"18.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:01:05",31382,"Molineux Stadium","Craig Pawson","1 : 1",161,189,0.01611813,0.02401521,0.00789708,"Wolves","Brentford",2,"Matt Doherty","DC",TRUE,16.3742707690798,0,-4.78342999869242,"M. Doherty",1316,85,"Wolves",1316
1317,643,65,55,161,68.565,12.648,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,403693,83.055,16.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.3333333333333,2818950873,67,56,140,141,213,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","79.1","23.6","0.23",NA,"14.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:01:05",31382,"Molineux Stadium","Craig Pawson","1 : 1",161,189,0.02401521,0.02953272,0.00551751,"Wolves","Brentford",8,"Joao Gomes","MC",TRUE,13.8781458279735,0,13.2052514830545,"J. Gomes",1317,85,"Wolves",1317
1318,644,65,56,161,83.055,16.048,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 38, 217, 218)",TRUE,377411,78.015,11.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.35,2818950901,67,56,140,141,213,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right","74.3","16.2","3.93",NA,"7.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:01:05",31382,"Molineux Stadium","Craig Pawson","1 : 1",161,189,0.02953272,0.02953272,0,"Wolves","Brentford",5,"Marshall Munetsi","AMC",TRUE,-7.09412383827133,0,-135.045508949535,"M. Munetsi",1318,85,"Wolves",1318
1319,645,65,59,161,82.53,14.62,"SecondHalf","TakeOn","Unsuccessful",NA,NA,NA,"c(91, 53)",TRUE,333048,82.53,14.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.4,2818950929,67,56,NA,NA,NA,178,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,"610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:01:05",31382,"Molineux Stadium","Craig Pawson","1 : 1",161,189,NA,NA,NA,"Wolves","Brentford",9,"Jorgen Strand Larsen","Sub",NA,0,0,0,"J. S. Larsen",1319,85,"Wolves",1319
1320,610,65,59,189,22.47,53.38,"SecondHalf","Tackle","Successful",NA,NA,NA,"c(91, 143)",TRUE,101856,22.47,53.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.4,2818950949,67,56,NA,NA,NA,178,NA,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,"645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:01:05",31382,"Molineux Stadium","Craig Pawson","1 : 1",161,189,NA,NA,NA,"Brentford","Wolves",6,"Christian Norgaard","DMC",TRUE,0,0,0,"C. Norgaard",1320,86,"Brentford",1320
1321,610.5,66,0,189,22.47,53.38,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,444304,22.365,58.888,NA,NA,NA,NA,NA,612,NA,NA,NA,NA,67.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:01:05",31382,"Molineux Stadium","Craig Pawson","1 : 1",161,189,0.00942382,0.00942382,0,"Brentford","Wolves",18,"Yehor Yarmoliuk","DMC",TRUE,0,-1.52663016984732,91.0921075259549,"Y. Yarmoliuk",1321,86,"Brentford",1321
1322,612,66,1,189,22.365,58.888,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,444304,36.015,53.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.4333333333333,2818950981,68,56,140,141,213,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","34.3","78.7","5.91",NA,"14.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:01:05",31382,"Molineux Stadium","Craig Pawson","1 : 1",161,189,0.00942382,0.01214719,0.00272337,"Brentford","Wolves",18,"Yehor Yarmoliuk","DMC",TRUE,14.6091100506299,0,-21.4822728142944,"Y. Yarmoliuk",1322,86,"Brentford",1322
1323,613,66,2,189,36.015,53.516,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,407260,42.105,61.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.45,2818951045,68,56,140,141,213,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","40.1","90.9","0.94",NA,"10.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:01:05",31382,"Molineux Stadium","Craig Pawson","1 : 1",161,189,0.01214719,0.01126267,-0.00088452,"Brentford","Wolves",7,"Kevin Schade","AML",TRUE,2.92260808847135,0,53.7180276815525,"K. Schade",1323,86,"Brentford",1323
1324,614,66,4,189,42,64.192,"SecondHalf","TakeOn","Unsuccessful",NA,NA,NA,"c(91, 53)",TRUE,444304,42,64.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.4833333333333,2818951055,68,56,NA,NA,NA,178,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,"646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:01:05",31382,"Molineux Stadium","Craig Pawson","1 : 1",161,189,NA,NA,NA,"Brentford","Wolves",18,"Yehor Yarmoliuk","DMC",TRUE,0,0,0,"Y. Yarmoliuk",1324,86,"Brentford",1324
1325,646,66,5,161,63,3.808,"SecondHalf","Tackle","Successful",NA,NA,NA,"c(91, 143)",TRUE,94042,63,3.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.5,2818951053,68,56,NA,NA,NA,NA,NA,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,NA,NA,"614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:01:05",31382,"Molineux Stadium","Craig Pawson","1 : 1",161,189,NA,NA,NA,"Wolves","Brentford",2,"Matt Doherty","DC",TRUE,0,0,0,"M. Doherty",1325,86,"Brentford",1325
1326,616,67,11,189,53.97,68,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 212, 36, 38, 217)",TRUE,368512,81.48,60.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.6,2818952119,69,56,140,141,213,NA,212,1,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","77.6","89.1","5.98",NA,"28.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:01:05",31382,"Molineux Stadium","Craig Pawson","1 : 1",161,189,NA,NA,NA,"Brentford","Wolves",23,"Keane Lewis-Potter","DL",TRUE,25.8212771366619,0,-15.0790937310641,"K. Lewis-Potter",1326,86,"Brentford",1326
1327,648,67,13,161,24.99,8.908,"SecondHalf","Aerial","Successful",NA,NA,NA,"c(197, 200)",FALSE,94042,24.99,8.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.6333333333333,2818952153,69,56,NA,NA,NA,NA,NA,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,"617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:01:05",31382,"Molineux Stadium","Craig Pawson","1 : 1",161,189,NA,NA,NA,"Wolves","Brentford",2,"Matt Doherty","DC",TRUE,0,0,0,"M. Doherty",1327,87,"Wolves",1327
1328,617,67,13,189,80.01,59.092,"SecondHalf","Aerial","Unsuccessful",NA,NA,NA,"198:199",FALSE,407260,80.01,59.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.6333333333333,2818952147,69,56,NA,NA,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,NA,NA,"648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:01:05",31382,"Molineux Stadium","Craig Pawson","1 : 1",161,189,NA,NA,NA,"Brentford","Wolves",7,"Kevin Schade","AML",TRUE,0,0,0,"K. Schade",1328,87,"Wolves",1328
1329,649,67,13,161,28.56,9.792,"SecondHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 216)",TRUE,94042,35.175,7.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.6333333333333,2818952175,69,56,140,141,213,NA,212,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","33.5","10.6","5.91",NA,"7.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:01:05",31382,"Molineux Stadium","Craig Pawson","1 : 1",161,189,NA,NA,NA,"Wolves","Brentford",2,"Matt Doherty","DC",TRUE,0,0,-21.3369767108144,"M. Doherty",1329,87,"Wolves",1329
1330,651,67,15,161,35.91,7.276,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,397585,29.19,7.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.6666666666667,2818952229,69,56,140,141,213,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","27.8","11.0","3.11",NA,"6.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:01:05",31382,"Molineux Stadium","Craig Pawson","1 : 1",161,189,0.01126267,0.00977659,-0.00148608,"Wolves","Brentford",7,"Andre","MC",TRUE,-6.2364574934047,0,178.261197839603,"Andre",1330,87,"Wolves",1330
1331,652,67,15,161,29.4,7.48,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 29, 36, 37, 215, 218)",TRUE,296363,34.65,12.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.6666666666667,2818952239,69,56,140,141,213,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","33.0","18.6","0.78",NA,"7.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:01:05",31382,"Molineux Stadium","Craig Pawson","1 : 1",161,189,NA,NA,NA,"Wolves","Brentford",22,"Nelson Semedo","DMR",TRUE,6.59769314056318,0,44.5490346610881,"N. Semedo",1331,87,"Wolves",1331
