"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Zone","type_value_PassEndX","type_value_StandingSave","type_value_PassEndY","type_value_Length","type_value_Angle","type_value_Longball","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_Offensive","type_value_HeadPass","type_value_ThrowIn","type_value_Cross","type_value_RightFoot","type_value_Chipped","type_value_GoalKick","type_value_MissHigh","type_value_KeeperThrow","type_value_BlockedCross","type_value_MissLeft","type_value_MissRight","type_value_LeftFoot","type_value_CornerTaken","type_value_Head","type_value_FromCorner","type_value_BlockedX","type_value_BlockedY","type_value_GoalMouthZ","type_value_GoalMouthY","type_value_BoxLeft","type_value_FirstTouch","type_value_BigChanceCreated","type_value_KeyPass","type_value_SmallBoxCentre","type_value_Assisted","type_value_LowLeft","type_value_BigChance","type_value_RelatedEventId","type_value_ParriedDanger","type_value_Hands","type_value_KeeperSaveInSixYard","type_value_KeeperSaveInTheBox","type_value_LayOff","type_value_IndividualPlay","type_value_BoxCentre","type_value_RegularPlay","type_value_Foul","type_value_FreekickTaken","type_value_HighClaim","type_value_LastMan","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_ShotAssist","type_value_IntentionalAssist","type_value_SmallBoxLeft","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_OtherBodyPart","type_value_LeadingToAttempt","type_value_Blocked","type_value_SavedOffline","type_value_LowCentre","type_value_OutfielderBlock","type_value_SetPiece","type_value_LowRight","type_value_GoalDisallowed","type_value_Throughball","type_value_IntentionalGoalAssist","type_value_OneOnOne","type_value_Volley","type_value_BoxRight","type_value_HighCentre","type_value_ParriedSafe","type_value_HighRight","type_value_Feet","type_value_OutOfBoxCentre","type_value_Yellow","type_value_DivingSave","type_value_OverRun","type_value_FastBreak","value_Zone","value_PassEndX","value_StandingSave","value_PassEndY","value_Length","value_Angle","value_Longball","value_OppositeRelatedEvent","value_Defensive","value_Offensive","value_HeadPass","value_ThrowIn","value_Cross","value_RightFoot","value_Chipped","value_GoalKick","value_MissHigh","value_KeeperThrow","value_BlockedCross","value_MissLeft","value_MissRight","value_LeftFoot","value_CornerTaken","value_Head","value_FromCorner","value_BlockedX","value_BlockedY","value_GoalMouthZ","value_GoalMouthY","value_BoxLeft","value_FirstTouch","value_BigChanceCreated","value_KeyPass","value_SmallBoxCentre","value_Assisted","value_LowLeft","value_BigChance","value_RelatedEventId","value_ParriedDanger","value_Hands","value_KeeperSaveInSixYard","value_KeeperSaveInTheBox","value_LayOff","value_IndividualPlay","value_BoxCentre","value_RegularPlay","value_Foul","value_FreekickTaken","value_HighClaim","value_LastMan","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_CaptainPlayerId","value_TeamPlayerFormation","value_InvolvedPlayers","value_TeamFormation","value_ShotAssist","value_IntentionalAssist","value_SmallBoxLeft","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_OtherBodyPart","value_LeadingToAttempt","value_Blocked","value_SavedOffline","value_LowCentre","value_OutfielderBlock","value_SetPiece","value_LowRight","value_GoalDisallowed","value_Throughball","value_IntentionalGoalAssist","value_OneOnOne","value_Volley","value_BoxRight","value_HighCentre","value_ParriedSafe","value_HighRight","value_Feet","value_OutOfBoxCentre","value_Yellow","value_DivingSave","value_OverRun","value_FastBreak","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1786,786,86,57,18,59.64,64.464,"SecondHalf","TakeOn","Successful",NA,NA,NA,"c(91, 54)",TRUE,382363,59.64,64.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.7833333333333,2816414547,89,56,NA,178,NA,NA,NA,NA,233,NA,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,NA,"791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,NA,NA,NA,"Southampton","Everton",19,"Cameron Archer","Sub",NA,0,0,0,"C. Archer",1786,65,"Southampton",1786
1787,791,86,57,31,45.36,3.536,"SecondHalf","Challenge","Unsuccessful",NA,NA,NA,"55",FALSE,8166,45.36,3.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.7833333333333,2816414533,89,56,NA,NA,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,"786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,NA,NA,NA,"Everton","Southampton",18,"Ashley Young","Sub",NA,0,0,0,"A. Young",1787,65,"Southampton",1787
1788,787,87,1,18,66.465,48.756,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,382363,64.47,43.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.85,2816414563,90,56,140,178,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","61.4",NA,"63.6","5.9","4.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,0.01935132,0.01935132,0,"Southampton","Everton",19,"Cameron Archer","Sub",NA,-0.308088923183028,0,-109.910408905772,"C. Archer",1788,65,"Southampton",1788
1789,789,87,2,18,64.47,43.248,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 35, 37, 216, 218)",TRUE,447231,62.58,54.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.8666666666667,2816414599,90,56,140,178,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","59.6",NA,"80.6","11.7","1.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,NA,NA,NA,"Southampton","Everton",18,"Mateus Fernandes","AMC",TRUE,-5.67688811241094,0,99.2854094861428,"M. Fernandes",1789,65,"Southampton",1789
1790,797,87,3,31,38.85,9.928,"SecondHalf","Interception","Successful",NA,NA,NA,"c(91, 101, 56)",TRUE,80464,38.85,9.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.8833333333333,2816415361,90,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,NA,NA,NA,"Everton","Southampton",27,"Idrissa Gueye","DMC",TRUE,0,0,0,"I. Gueye",1790,65,"Southampton",1790
1791,790,87,3,18,62.475,55.216,"SecondHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,337428,62.475,55.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.8833333333333,2816414611,90,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,NA,NA,NA,"Southampton","Everton",4,"Flynn Downes","MC",TRUE,0,0,0,"F. Downes",1791,65,"Southampton",1791
1792,791,87,4,18,69.09,55.624,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,382363,66.78,56.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.9,2816414645,90,56,140,178,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","63.6",NA,"83.6","2.6","2.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,0.02401521,0.01870347,-0.00531174,"Southampton","Everton",19,"Cameron Archer","Sub",NA,-2.61055635995195,0,152.082219801746,"C. Archer",1792,65,"Southampton",1792
1793,792,87,5,18,69.195,57.256,"SecondHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,337428,69.195,57.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.9166666666667,2816414649,90,56,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,NA,NA,NA,"Southampton","Everton",4,"Flynn Downes","MC",TRUE,0,0,0,"F. Downes",1793,65,"Southampton",1793
1794,793,87,5,18,73.395,58.14,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,382363,69.195,66.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.9166666666667,2816414679,90,56,140,178,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","65.9",NA,"97.2","9.0","2.06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,0.02401521,0.02122129,-0.00279392,"Southampton","Everton",19,"Cameron Archer","Sub",NA,-8.31530242893119,0,117.829728710683,"C. Archer",1794,65,"Southampton",1794
1795,793.5,87,7,18,69.195,66.096,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,389158,66.045,66.096,NA,NA,NA,NA,NA,794,NA,NA,NA,NA,89.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,0.02122129,0.0174506,-0.00377069,"Southampton","Everton",34,"Welington","DML",TRUE,0,-2.38936992429987,180,"Welington",1795,65,"Southampton",1795
1796,794,87,9,18,66.045,66.096,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,389158,59.64,62.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.9833333333333,2816414729,90,56,140,178,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","56.8",NA,"91.7","7.4","3.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,0.0174506,0.01473596,-0.00271464,"Southampton","Everton",34,"Welington","DML",TRUE,-3.01964953603416,0,-149.718540418826,"Welington",1796,65,"Southampton",1796
1797,795,87,12,18,58.59,62.764,"SecondHalf","Foul","Successful",NA,NA,NA,"c(91, 63)",TRUE,337428,58.59,62.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.0333333333333,2816414731,90,56,NA,NA,NA,NA,NA,NA,233,NA,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,NA,"793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,NA,NA,NA,"Southampton","Everton",4,"Flynn Downes","MC",TRUE,0,0,0,"F. Downes",1797,65,"Southampton",1797
1798,793,87,12,31,46.41,5.236,"SecondHalf","Foul","Unsuccessful",NA,NA,NA,"64",FALSE,80464,46.41,5.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.0333333333333,2816414733,90,56,NA,178,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,"795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,NA,NA,NA,"Everton","Southampton",27,"Idrissa Gueye","DMC",TRUE,0,0,0,"I. Gueye",1798,65,"Southampton",1798
1799,796,87,15,18,59.64,62.356,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 132, 36, 38, 216, 218)",TRUE,337428,64.785,51.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.0833333333333,2816414811,90,56,140,178,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","61.7",NA,"76.1","11.8","5.16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,0.01473596,0.01870347,0.00396751,"Southampton","Everton",4,"Flynn Downes","MC",TRUE,9.53662712486932,0,-64.1260900600598,"F. Downes",1799,65,"Southampton",1799
1800,796.5,87,16,18,64.785,51.748,"SecondHalf","Carry","Successful",999,"takeOns","1","NULL",TRUE,447231,77.28,32.912,NA,NA,NA,NA,NA,798,NA,NA,NA,NA,90.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,0.01870347,0.02385149,0.00514802,"Southampton","Everton",18,"Mateus Fernandes","AMC",TRUE,0,16.215882542716,-56.4413994053042,"M. Fernandes",1800,65,"Southampton",1800
1801,794,87,17,31,37.59,18.768,"SecondHalf","Challenge","Unsuccessful",NA,NA,NA,"55",FALSE,367781,37.59,18.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.1166666666667,2816414803,90,56,NA,NA,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,"797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,NA,NA,NA,"Everton","Southampton",37,"James Garner","DMC",TRUE,0,0,0,"J. Garner",1801,65,"Southampton",1801
