"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Length","type_value_PassEndY","type_value_Angle","type_value_Zone","type_value_PassEndX","type_value_Longball","type_value_HeadPass","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Foul","type_value_Defensive","type_value_FreekickTaken","type_value_Chipped","type_value_Head","type_value_IntentionalAssist","type_value_ShotAssist","type_value_KeyPass","type_value_RelatedEventId","type_value_Assisted","type_value_BoxCentre","type_value_LowCentre","type_value_BlockedY","type_value_FirstTouch","type_value_RegularPlay","type_value_Blocked","type_value_GoalMouthY","type_value_BlockedX","type_value_RightFoot","type_value_GoalMouthZ","type_value_OutfielderBlock","type_value_ThrowIn","type_value_Cross","type_value_LeftFoot","type_value_BlockedCross","type_value_MissLeft","type_value_CornerTaken","type_value_Throughball","type_value_MissRight","type_value_SixYardBlock","type_value_FromCorner","type_value_SmallBoxCentre","type_value_Yellow","type_value_MissHigh","type_value_GoalKick","type_value_LastMan","type_value_OutOfBoxCentre","type_value_FastBreak","type_value_KeeperThrow","type_value_LayOff","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_OverRun","type_value_LeadingToGoal","type_value_IntentionalGoalAssist","type_value_LowRight","type_value_HighClaim","type_value_BigChanceCreated","type_value_BigChance","type_value_HighLeft","type_value_OneOnOne","type_value_SmallBoxLeft","type_value_ParriedDanger","type_value_Feet","type_value_KeeperSaveInSixYard","type_value_KeeperSaveInTheBox","type_value_SavedOffline","type_value_IndividualPlay","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_Penalty","type_value_DivingSave","type_value_KeeperMissed","type_value_BoxLeft","type_value_LowLeft","type_value_Hands","type_value_ParriedSafe","type_value_BoxRight","type_value_Volley","type_value_DirectFreekick","type_value_KeeperSaveObox","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_TeamPlayerFormation","type_value_HighCentre","type_value_AerialFoul","value_Length","value_PassEndY","value_Angle","value_Zone","value_PassEndX","value_Longball","value_HeadPass","value_OppositeRelatedEvent","value_Offensive","value_Foul","value_Defensive","value_FreekickTaken","value_Chipped","value_Head","value_IntentionalAssist","value_ShotAssist","value_KeyPass","value_RelatedEventId","value_Assisted","value_BoxCentre","value_LowCentre","value_BlockedY","value_FirstTouch","value_RegularPlay","value_Blocked","value_GoalMouthY","value_BlockedX","value_RightFoot","value_GoalMouthZ","value_OutfielderBlock","value_ThrowIn","value_Cross","value_LeftFoot","value_BlockedCross","value_MissLeft","value_CornerTaken","value_Throughball","value_MissRight","value_SixYardBlock","value_FromCorner","value_SmallBoxCentre","value_Yellow","value_MissHigh","value_GoalKick","value_LastMan","value_OutOfBoxCentre","value_FastBreak","value_KeeperThrow","value_LayOff","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_OverRun","value_LeadingToGoal","value_IntentionalGoalAssist","value_LowRight","value_HighClaim","value_BigChanceCreated","value_BigChance","value_HighLeft","value_OneOnOne","value_SmallBoxLeft","value_ParriedDanger","value_Feet","value_KeeperSaveInSixYard","value_KeeperSaveInTheBox","value_SavedOffline","value_IndividualPlay","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_Penalty","value_DivingSave","value_KeeperMissed","value_BoxLeft","value_LowLeft","value_Hands","value_ParriedSafe","value_BoxRight","value_Volley","value_DirectFreekick","value_KeeperSaveObox","value_CaptainPlayerId","value_TeamFormation","value_InvolvedPlayers","value_TeamPlayerFormation","value_HighCentre","value_AerialFoul","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1406,796,91,23,13,33.18,55.964,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,297403,27.3,46.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.45,2796111429,98,212,141,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.9","68.8","4.14","Back","26.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.0105949,0.01110462,0.00050972,"Arsenal","Everton",3,"Kieran Tierney","Sub",NA,-3.64119483039521,0,-122.640491273265,"K. Tierney",1406,75,"Arsenal",1406
1407,796.5,91,25,13,27.3,46.784,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,424462,33.18,45.696,NA,NA,NA,NA,NA,797,NA,NA,NA,NA,97.4833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.01110462,0.01110462,0,"Arsenal","Everton",15,"Jakub Kiwior","DC",TRUE,0,5.97853068101158,-10.4831024770178,"J. Kiwior",1407,75,"Arsenal",1407
1408,797,91,27,13,33.18,45.696,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,424462,36.75,60.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.5166666666667,2796111483,98,212,141,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.5","89.4","1.34","Back","35.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.01110462,0.01126267,0.00015805,"Arsenal","Everton",15,"Jakub Kiwior","DC",TRUE,-0.554226175627363,0,76.6947634939089,"J. Kiwior",1408,75,"Arsenal",1408
1409,798,91,31,13,37.065,63.036,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,297403,42.945,52.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.5833333333333,2796111513,98,212,141,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.4","76.7","5.21","Back","40.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.01126267,0.01214719,0.00088452,"Arsenal","Everton",3,"Kieran Tierney","Sub",NA,9.22349119955577,0,-61.6113865905672,"K. Tierney",1409,75,"Arsenal",1409
1410,799,91,33,13,41.685,52.088,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,332325,22.575,56.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.6166666666667,2796111563,98,212,141,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.6","82.7","2.93","Back","21.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.01214719,0.00942382,-0.00272337,"Arsenal","Everton",41,"Declan Rice","MC",TRUE,-19.5236154061541,0,167.753400786041,"D. Rice",1410,75,"Arsenal",1410
1411,800,91,35,13,22.575,56.236,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,424462,15.75,42.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.65,2796111601,98,212,141,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.0","63.1","4.24","Back","15.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.00942382,0.00977745,0.000353630000000001,"Arsenal","Everton",15,"Jakub Kiwior","DC",TRUE,-4.32179000985138,0,-117.116070328786,"J. Kiwior",1411,75,"Arsenal",1411
1412,801,91,37,13,15.75,42.908,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,276366,30.24,31.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.6833333333333,2796111651,98,212,141,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.7","45.8","5.60","Back","28.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.00977745,0.01132376,0.00154631,"Arsenal","Everton",22,"David Raya","GK",TRUE,14.878917030625,0,-39.0721182621523,"D. Raya",1412,75,"Arsenal",1412
1413,801.5,91,38,13,30.24,31.144,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,332325,31.71,24.48,NA,NA,NA,NA,NA,802,NA,NA,NA,NA,97.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.01132376,0.01110462,-0.00021914,"Arsenal","Everton",41,"Declan Rice","MC",TRUE,0,0.908819338184784,-77.5604379811535,"D. Rice",1413,75,"Arsenal",1413
1414,802,91,39,13,31.71,24.48,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,332325,36.435,6.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.7166666666667,2796111691,98,212,141,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.8","9.2","4.97","Back","34.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.01110462,0.01126267,0.00015805,"Arsenal","Everton",41,"Declan Rice","MC",TRUE,-0.0597429572837314,0,-75.4647811546723,"D. Rice",1414,75,"Arsenal",1414
1415,803,91,41,13,35.595,7.48,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,388650,28.14,16.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.75,2796111739,98,212,141,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.8","24.4","2.26","Back","26.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.01126267,0.0105949,-0.00066777,"Arsenal","Everton",12,"Jurrien Timber","Sub",NA,-4.50755837673387,0,129.28837960845,"J. Timber",1415,75,"Arsenal",1415
1416,803.5,91,43.5,13,28.14,16.592,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,361822,33.075,30.26,NA,NA,NA,NA,NA,805,NA,NA,NA,NA,97.7916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.0105949,0.01132376,0.00072886,"Arsenal","Everton",2,"William Saliba","DC",TRUE,0,6.78454155827943,70.1472579271381,"W. Saliba",1416,75,"Arsenal",1416
1417,805,91,46,13,33.075,30.26,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 124, 127, 36, 37, 216, 218)",TRUE,361822,50.085,63.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.8333333333333,2796111833,98,212,141,213,56,140,1,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37.6","93.8","1.10","Back","47.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.01132376,0.01248344,0.00115968,"Arsenal","Everton",2,"William Saliba","DC",TRUE,9.55022700858884,0,63.0968682497846,"W. Saliba",1417,75,"Arsenal",1417
1418,805.5,91,49,13,50.085,63.784,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,297403,57.645,61.54,NA,NA,NA,NA,NA,806,NA,NA,NA,NA,97.8833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.01248344,0.01473596,0.00225252,"Arsenal","Everton",3,"Kieran Tierney","Sub",NA,0,7.69103909058357,-16.5322259648612,"K. Tierney",1418,75,"Arsenal",1418
1419,806,91,52,13,57.645,61.54,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,297403,64.68,48.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.9333333333333,2796111925,98,212,141,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.0","71.1","5.20","Center","61.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.01473596,0.01935132,0.00461536,"Arsenal","Everton",3,"Kieran Tierney","Sub",NA,11.984089143521,0,-61.9299928153835,"K. Tierney",1419,75,"Arsenal",1419
1420,807,91,56,13,65.52,49.028,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,113994,56.595,28.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,2796111969,98,212,141,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22.1","42.4","4.30","Center","53.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.01935132,0.01689528,-0.00245604,"Arsenal","Everton",19,"Leandro Trossard","FW",TRUE,-6.43662611408633,0,-113.841555285587,"L. Trossard",1420,75,"Arsenal",1420
