"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_StandingSave","type_value_Zone","type_value_PassEndX","type_value_PassEndY","type_value_Length","type_value_Angle","type_value_Longball","type_value_HeadPass","type_value_ThrowIn","type_value_OtherBodyPart","type_value_Offensive","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_LayOff","type_value_IntentionalAssist","type_value_Cross","type_value_Chipped","type_value_RightFoot","type_value_ShotAssist","type_value_KeyPass","type_value_GoalMouthZ","type_value_RelatedEventId","type_value_Head","type_value_Assisted","type_value_BoxCentre","type_value_GoalMouthY","type_value_BlockedY","type_value_RegularPlay","type_value_FirstTouch","type_value_HighCentre","type_value_BlockedX","type_value_DivingSave","type_value_ParriedSafe","type_value_Hands","type_value_KeeperSaveInTheBox","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_SmallBoxCentre","type_value_FromCorner","type_value_LeftFoot","type_value_GoalKick","type_value_BlockedCross","type_value_ThrowinSetPiece","type_value_Volley","type_value_LowLeft","type_value_BigChance","type_value_Feet","type_value_KeeperThrow","type_value_Blocked","type_value_IndividualPlay","type_value_LowCentre","type_value_OutOfBoxCentre","type_value_OutfielderBlock","type_value_Foul","type_value_Throughball","type_value_FreekickTaken","type_value_BoxRight","type_value_LowRight","type_value_KeeperSaveObox","type_value_LeadingToGoal","type_value_OverRun","type_value_BigChanceCreated","type_value_SmallBoxRight","type_value_MissHigh","type_value_SmallBoxLeft","type_value_SixYardBlock","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_LastMan","type_value_Yellow","type_value_HighClaim","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_SetPiece","type_value_IntentionalGoalAssist","type_value_HighRight","type_value_HighLeft","type_value_Collected","type_value_FastBreak","type_value_BoxLeft","value_StandingSave","value_Zone","value_PassEndX","value_PassEndY","value_Length","value_Angle","value_Longball","value_HeadPass","value_ThrowIn","value_OtherBodyPart","value_Offensive","value_OppositeRelatedEvent","value_Defensive","value_LayOff","value_IntentionalAssist","value_Cross","value_Chipped","value_RightFoot","value_ShotAssist","value_KeyPass","value_GoalMouthZ","value_RelatedEventId","value_Head","value_Assisted","value_BoxCentre","value_GoalMouthY","value_BlockedY","value_RegularPlay","value_FirstTouch","value_HighCentre","value_BlockedX","value_DivingSave","value_ParriedSafe","value_Hands","value_KeeperSaveInTheBox","value_MissLeft","value_MissRight","value_CornerTaken","value_SmallBoxCentre","value_FromCorner","value_LeftFoot","value_GoalKick","value_BlockedCross","value_ThrowinSetPiece","value_Volley","value_LowLeft","value_BigChance","value_Feet","value_KeeperThrow","value_Blocked","value_IndividualPlay","value_LowCentre","value_OutOfBoxCentre","value_OutfielderBlock","value_Foul","value_Throughball","value_FreekickTaken","value_BoxRight","value_LowRight","value_KeeperSaveObox","value_LeadingToGoal","value_OverRun","value_BigChanceCreated","value_SmallBoxRight","value_MissHigh","value_SmallBoxLeft","value_SixYardBlock","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_LastMan","value_Yellow","value_HighClaim","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_TeamPlayerFormation","value_CaptainPlayerId","value_TeamFormation","value_InvolvedPlayers","value_SetPiece","value_IntentionalGoalAssist","value_HighRight","value_HighLeft","value_Collected","value_FastBreak","value_BoxLeft","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1550,868,91,49,29,30.24,4.624,"SecondHalf","Dispossessed","Successful",NA,NA,NA,"c(91, 70)",TRUE,322696,30.24,4.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.9833333333333,2816572855,98,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,"706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,NA,NA,NA,"West Ham","Nottingham Forest",19,"Edson Alvarez","Sub",NA,0,0,0,"E. Alvarez",1550,83,"West Ham",1550
1551,706,91,49,174,74.76,63.376,"SecondHalf","Tackle","Unsuccessful",NA,NA,NA,"c(91, 142)",TRUE,350088,74.76,63.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.9833333333333,2816572861,98,178,56,NA,NA,NA,NA,NA,NA,NA,NA,286,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,"868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,NA,NA,NA,"Nottingham Forest","West Ham",14,"Callum Hudson-Odoi","Sub",NA,0,0,0,"C. Hudson-Odoi",1551,84,"Nottingham Forest",1551
1552,869,91,52,29,37.17,3.264,"SecondHalf","Dispossessed","Successful",NA,NA,NA,"c(91, 70)",TRUE,322596,37.17,3.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.0333333333333,2816572917,98,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,286,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,"711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,NA,NA,NA,"West Ham","Nottingham Forest",20,"Jarrod Bowen","FW",TRUE,0,0,0,"J. Bowen",1552,84,"Nottingham Forest",1552
1553,711,91,52,174,67.83,64.736,"SecondHalf","Tackle","Successful",NA,NA,NA,"c(91, 143)",TRUE,376916,67.83,64.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.0333333333333,2816573305,98,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,"869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,NA,NA,NA,"Nottingham Forest","West Ham",4,"Morato","Sub",NA,0,0,0,"Morato",1553,84,"Nottingham Forest",1553
1554,709,91,53,174,67.515,63.648,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,376916,77.28,65.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.05,2816572969,98,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","73.6","96.8","10.0","0.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.0174506,0.02122129,0.00377069,"Nottingham Forest","West Ham",4,"Morato","Sub",NA,5.58870854261658,0,12.5623514252331,"Morato",1554,84,"Nottingham Forest",1554
1555,710,91,55,174,78.96,64.532,"SecondHalf","Foul","Successful",NA,NA,NA,"c(91, 63)",TRUE,350088,78.96,64.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.0833333333333,2816572979,98,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,286,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,"870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,NA,NA,NA,"Nottingham Forest","West Ham",14,"Callum Hudson-Odoi","Sub",NA,0,0,0,"C. Hudson-Odoi",1555,84,"Nottingham Forest",1555
1556,870,91,55,29,26.04,3.468,"SecondHalf","Foul","Unsuccessful",NA,NA,NA,"64",FALSE,322696,26.04,3.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.0833333333333,2816573009,98,178,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,"710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,NA,NA,NA,"West Ham","Nottingham Forest",19,"Edson Alvarez","Sub",NA,0,0,0,"E. Alvarez",1556,84,"Nottingham Forest",1556
1557,712,92,43,174,72.45,63.58,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 132, 205, 36, 37, 217, 218)",TRUE,334653,74.655,64.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.8833333333333,2816574211,99,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","71.1","95.3","2.5","0.51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.02122129,0.02122129,0,"Nottingham Forest","West Ham",16,"Nicolas Dominguez","MC",TRUE,0.742620707908408,0,29.0347442109598,"N. Dominguez",1557,84,"Nottingham Forest",1557
1558,713,92,44,174,74.655,64.668,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,413211,79.38,64.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.9,2816574235,99,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","75.6","94.5","4.7","6.20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.02122129,0.02756312,0.00634183,"Nottingham Forest","West Ham",21,"Anthony Elanga","FW",TRUE,3.49419963285089,0,-4.93520345116654,"A. Elanga",1558,84,"Nottingham Forest",1558
1559,714,92,45,174,79.38,64.26,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 37, 217, 218)",TRUE,350088,72.24,64.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.9166666666667,2816574247,99,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","68.8","94.7","7.1","3.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.02756312,0.02122129,-0.00634183,"Nottingham Forest","West Ham",14,"Callum Hudson-Odoi","Sub",NA,-5.04019890162147,0,178.908783774737,"C. Hudson-Odoi",1559,84,"Nottingham Forest",1559
1560,717,92,46,174,71.715,62.22,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,334653,74.655,65.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.9333333333333,2816575167,99,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","71.1","96.2","4.3","0.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.02122129,0.02122129,0,"Nottingham Forest","West Ham",16,"Nicolas Dominguez","MC",TRUE,-0.040364372562415,0,47.3890511767802,"N. Dominguez",1560,84,"Nottingham Forest",1560
1561,715,92,46,174,72.765,64.396,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,413211,73.71,47.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.9333333333333,2816574275,99,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","70.2","69.2","17.4","4.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.02122129,0.0241224,0.00290111,"Nottingham Forest","West Ham",21,"Anthony Elanga","FW",TRUE,10.4012720335935,0,-86.880565006504,"A. Elanga",1561,84,"Nottingham Forest",1561
1562,716,92,50,174,73.5,51.884,"SecondHalf","Foul","Successful",NA,NA,NA,"c(91, 63)",TRUE,386969,73.5,51.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,2816574335,99,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,286,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,"871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,NA,NA,NA,"Nottingham Forest","West Ham",7,"Neco Williams","DL",TRUE,0,0,0,"N. Williams",1562,84,"Nottingham Forest",1562
1563,871,92,50,29,31.5,16.116,"SecondHalf","Foul","Unsuccessful",NA,NA,NA,"64",FALSE,313542,31.5,16.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,2816574369,99,178,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,"716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,NA,NA,NA,"West Ham","Nottingham Forest",4,"Carlos Soler","Sub",NA,0,0,0,"C. Soler",1563,84,"Nottingham Forest",1563
1564,718,93,48,174,77.49,53.788,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 132, 205, 36, 37, 217, 218)",TRUE,445424,78.225,64.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.9666666666667,2816575815,100,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","74.5","94.4","10.4","1.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.02953272,0.02756312,-0.0019696,"Nottingham Forest","West Ham",5,"Murillo","DC",TRUE,-6.46661559686928,0,85.9590015199489,"Murillo",1564,84,"Nottingham Forest",1564
