"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_PassEndY","type_value_PassEndX","type_value_Zone","type_value_StandingSave","type_value_Length","type_value_Angle","type_value_Longball","type_value_ThrowIn","type_value_Chipped","type_value_Defensive","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Head","type_value_Foul","type_value_FreekickTaken","type_value_AerialFoul","type_value_LeftFoot","type_value_Cross","type_value_ShotAssist","type_value_IntentionalAssist","type_value_BigChanceCreated","type_value_KeyPass","type_value_SetPiece","type_value_RelatedEventId","type_value_BoxCentre","type_value_BigChance","type_value_GoalMouthZ","type_value_FirstTouch","type_value_GoalMouthY","type_value_Assisted","type_value_GoalKick","type_value_BlockedCross","type_value_KeeperThrow","type_value_RightFoot","type_value_LowCentre","type_value_BlockedX","type_value_BlockedY","type_value_RegularPlay","type_value_Feet","type_value_ParriedSafe","type_value_DivingSave","type_value_KeeperSaveInTheBox","type_value_OtherBodyPart","type_value_MissHigh","type_value_HeadPass","type_value_LayOff","type_value_LeadingToAttempt","type_value_Blocked","type_value_OutfielderBlock","type_value_MissRight","type_value_IndividualPlay","type_value_ThrowinSetPiece","type_value_IntentionalGoalAssist","type_value_SmallBoxCentre","type_value_LowLeft","type_value_Throughball","type_value_OutOfBoxCentre","type_value_FastBreak","type_value_Hands","type_value_MissLeft","type_value_CornerTaken","type_value_HighClaim","type_value_BoxRight","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_Yellow","type_value_VoidYellowCard","type_value_LowRight","type_value_LastMan","type_value_FromCorner","type_value_SavedOffline","type_value_OverRun","type_value_HighLeft","type_value_KeeperSaveObox","type_value_Collected","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_TeamPlayerFormation","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_CaptainPlayerId","type_value_HighRight","type_value_ParriedDanger","type_value_SecondYellow","type_value_DirectFreekick","type_value_BoxLeft","type_value_Volley","value_PassEndY","value_PassEndX","value_Zone","value_StandingSave","value_Length","value_Angle","value_Longball","value_ThrowIn","value_Chipped","value_Defensive","value_OppositeRelatedEvent","value_Offensive","value_Head","value_Foul","value_FreekickTaken","value_AerialFoul","value_LeftFoot","value_Cross","value_ShotAssist","value_IntentionalAssist","value_BigChanceCreated","value_KeyPass","value_SetPiece","value_RelatedEventId","value_BoxCentre","value_BigChance","value_GoalMouthZ","value_FirstTouch","value_GoalMouthY","value_Assisted","value_GoalKick","value_BlockedCross","value_KeeperThrow","value_RightFoot","value_LowCentre","value_BlockedX","value_BlockedY","value_RegularPlay","value_Feet","value_ParriedSafe","value_DivingSave","value_KeeperSaveInTheBox","value_OtherBodyPart","value_MissHigh","value_HeadPass","value_LayOff","value_LeadingToAttempt","value_Blocked","value_OutfielderBlock","value_MissRight","value_IndividualPlay","value_ThrowinSetPiece","value_IntentionalGoalAssist","value_SmallBoxCentre","value_LowLeft","value_Throughball","value_OutOfBoxCentre","value_FastBreak","value_Hands","value_MissLeft","value_CornerTaken","value_HighClaim","value_BoxRight","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_Yellow","value_VoidYellowCard","value_LowRight","value_LastMan","value_FromCorner","value_SavedOffline","value_OverRun","value_HighLeft","value_KeeperSaveObox","value_Collected","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_TeamPlayerFormation","value_TeamFormation","value_InvolvedPlayers","value_CaptainPlayerId","value_HighRight","value_ParriedDanger","value_SecondYellow","value_DirectFreekick","value_BoxLeft","value_Volley","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1214,553,66,10,26,0,0,"SecondHalf","FormationChange","Successful",NA,NA,NA,"integer(0)",FALSE,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.35,2813713783,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,59,NA,131,130,30,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5","1, 66, 26, 10, 5, 4, 11, 38, 9, 8, 7, 62, 3, 19, 20, 21, 78",NA,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0","8","114147,318871,115726,345319,345957,95408,108226,363884,400828,369875,377168,322176,86829,363982,235755,301455,430019","95408",NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,NA,NA,NA,"Liverpool","Arsenal",NA,NA,NA,NA,0,0,0,NA,1214,72,"Arsenal",1214
1215,478,66,27,26,5.88,46.58,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 133, 36, 37, 216, 218)",TRUE,114147,64.785,53.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.6333333333333,2813706039,70,141,140,56,178,212,213,1,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78.3","61.7","Center",NA,"59.3","0.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,NA,NA,NA,"Liverpool","Arsenal",1,"Alisson Becker","GK",TRUE,55.3328596093526,0,6.45450372361309,"A. Becker",1215,72,"Arsenal",1215
1216,617,66,31,13,38.745,8.636,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 139, 36, 37, 216, 218)",TRUE,238940,57.225,17.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.7,2813706063,70,141,140,56,NA,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.3","54.5","Center",NA,"20.4","0.43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,NA,NA,NA,"Arsenal","Liverpool",5,"Thomas Partey","MC",TRUE,20.3025971437934,0,24.8741539141276,"T. Partey",1216,72,"Arsenal",1216
1217,479,66,35,26,44.835,48.484,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 29, 139, 36, 38, 216, 218)",TRUE,363884,48.09,46.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.7666666666667,2813706079,70,141,140,56,NA,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69.0","45.8","Back",NA,"3.6","5.84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,NA,NA,NA,"Liverpool","Arsenal",38,"Ryan Gravenberch","DMC",TRUE,3.52571382865815,0,-25.6638914085064,"R. Gravenberch",1217,73,"Liverpool",1217
1218,618,66,35,13,56.7,18.564,"SecondHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,247454,56.7,18.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.7666666666667,2813706083,70,NA,NA,56,178,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,NA,NA,NA,"Arsenal","Liverpool",8,"Martin Odegaard","MC",TRUE,0,0,0,"M. Odegaard",1218,73,"Liverpool",1218
1219,480,66,38,26,49.56,35.088,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,363884,72.765,14.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.8166666666667,2813706157,70,141,140,56,178,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.0","69.3","Right",NA,"31.2","5.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,0.01484598,0.02401521,0.00916923,"Liverpool","Arsenal",38,"Ryan Gravenberch","DMC",TRUE,17.6621365986476,0,-41.8826837024332,"R. Gravenberch",1219,73,"Liverpool",1219
1220,480.5,66,39.5,26,72.765,14.28,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,108226,81.06,14.824,NA,NA,NA,NA,NA,481,NA,NA,NA,NA,69.8416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,0.02401521,0.02953272,0.00551751,"Liverpool","Arsenal",11,"Mohamed Salah","AMR",TRUE,0,7.1153810203505,3.75218006658448,"M. Salah",1220,73,"Liverpool",1220
1221,481,66,41,26,81.06,14.824,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 37, 217, 218)",TRUE,108226,101.43,27.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.8666666666667,2813706187,70,141,140,56,178,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40.0","96.6","Center",NA,"23.8","0.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,NA,NA,NA,"Liverpool","Arsenal",11,"Mohamed Salah","AMR",TRUE,22.9929944964716,0,31.2811974134556,"M. Salah",1221,73,"Liverpool",1221
1222,619,66,44,13,6.09,41.82,"SecondHalf","KeeperPickup","Successful",NA,NA,NA,"93",FALSE,276366,6.09,41.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.9166666666667,2813706193,70,NA,NA,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,NA,NA,NA,"Arsenal","Liverpool",22,"David Raya","GK",TRUE,0,0,0,"D. Raya",1222,73,"Liverpool",1222
1223,619.5,66,44.5,13,6.09,41.82,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,276366,12.18,43.248,NA,NA,NA,NA,NA,620,NA,NA,NA,NA,69.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,0.00941056,0.00977745,0.00036689,"Arsenal","Liverpool",22,"David Raya","GK",TRUE,0,5.93908143670606,13.1964631922185,"D. Raya",1223,73,"Liverpool",1223
1224,620,66,45,13,12.18,43.248,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 37, 217, 218)",TRUE,276366,70.665,46.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.9333333333333,2813706243,70,141,140,56,NA,212,213,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68.4","67.3","Center",NA,"58.6","0.06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,NA,NA,NA,"Arsenal","Liverpool",22,"David Raya","GK",TRUE,56.7358636077049,0,3.19431691884605,"D. Raya",1224,73,"Liverpool",1224
1225,482,66,52,26,39.48,12.716,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 139, 36, 37, 216, 218)",TRUE,345957,43.26,17.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.05,2813706313,70,141,140,56,NA,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.9","41.2","Back",NA,"6.2","0.91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,0.01214719,0.01269174,0.00054455,"Liverpool","Arsenal",5,"Ibrahima Konate","DC",TRUE,5.01237790532402,0,52.3297477167587,"I. Konate",1225,73,"Liverpool",1225
1226,484,66,54,26,42.525,18.428,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,363884,35.91,7.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.0833333333333,2813706345,70,141,140,56,178,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.1","34.2","Back",NA,"12.7","4.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,0.01269174,0.01126267,-0.00142907,"Liverpool","Arsenal",38,"Ryan Gravenberch","DMC",TRUE,-9.5942154246861,0,-121.299447540273,"R. Gravenberch",1226,73,"Liverpool",1226
1227,485,66,55,26,34.23,8.84,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,345957,12.285,28.968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.1,2813706503,70,141,140,56,178,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.6","11.7","Back",NA,"29.8","2.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,0.0105949,0.01082722,0.000232319999999999,"Liverpool","Arsenal",5,"Ibrahima Konate","DC",TRUE,-17.7420756837166,0,137.472887139606,"I. Konate",1227,73,"Liverpool",1227
1228,485.5,66,57.5,26,12.285,28.968,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,114147,14.175,34.272,NA,NA,NA,NA,NA,486,NA,NA,NA,NA,70.1416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,0.01082722,0.01082722,0,"Liverpool","Arsenal",1,"Alisson Becker","GK",TRUE,0,2.02604530716286,70.3872452342557,"A. Becker",1228,73,"Liverpool",1228
