"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_PassEndX","type_value_PassEndY","type_value_Length","type_value_StandingSave","type_value_Angle","type_value_Zone","type_value_Longball","type_value_ThrowIn","type_value_KeeperThrow","type_value_Cross","type_value_RightFoot","type_value_Defensive","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Head","type_value_Chipped","type_value_Foul","type_value_FreekickTaken","type_value_HeadPass","type_value_OtherBodyPart","type_value_ShotAssist","type_value_IntentionalAssist","type_value_KeyPass","type_value_LowLeft","type_value_BoxCentre","type_value_RegularPlay","type_value_GoalMouthZ","type_value_Assisted","type_value_RelatedEventId","type_value_BlockedX","type_value_Blocked","type_value_BlockedY","type_value_GoalMouthY","type_value_OutfielderBlock","type_value_MissLeft","type_value_CornerTaken","type_value_MissRight","type_value_LowRight","type_value_FirstTouch","type_value_SixYardBlock","type_value_FromCorner","type_value_LowCentre","type_value_LeadingToAttempt","type_value_Throughball","type_value_BigChanceCreated","type_value_BoxRight","type_value_BigChance","type_value_ParriedDanger","type_value_Hands","type_value_KeeperSaveInTheBox","type_value_OutOfBoxCentre","type_value_IndividualPlay","type_value_LayOff","type_value_ThrowinSetPiece","type_value_DivingSave","type_value_Collected","type_value_KeeperSaveObox","type_value_LeftFoot","type_value_GoalKick","type_value_Yellow","type_value_LeadingToGoal","type_value_IntentionalGoalAssist","type_value_MissHigh","type_value_Penalty","type_value_KeeperSaved","type_value_HighCentre","type_value_Volley","type_value_BoxLeft","type_value_FastBreak","type_value_SmallBoxLeft","type_value_SavedOffline","type_value_SmallBoxCentre","type_value_DirectFreekick","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_BlockedCross","type_value_SetPiece","type_value_HighLeft","type_value_AerialFoul","type_value_OverRun","value_PassEndX","value_PassEndY","value_Length","value_StandingSave","value_Angle","value_Zone","value_Longball","value_ThrowIn","value_KeeperThrow","value_Cross","value_RightFoot","value_Defensive","value_OppositeRelatedEvent","value_Offensive","value_Head","value_Chipped","value_Foul","value_FreekickTaken","value_HeadPass","value_OtherBodyPart","value_ShotAssist","value_IntentionalAssist","value_KeyPass","value_LowLeft","value_BoxCentre","value_RegularPlay","value_GoalMouthZ","value_Assisted","value_RelatedEventId","value_BlockedX","value_Blocked","value_BlockedY","value_GoalMouthY","value_OutfielderBlock","value_MissLeft","value_CornerTaken","value_MissRight","value_LowRight","value_FirstTouch","value_SixYardBlock","value_FromCorner","value_LowCentre","value_LeadingToAttempt","value_Throughball","value_BigChanceCreated","value_BoxRight","value_BigChance","value_ParriedDanger","value_Hands","value_KeeperSaveInTheBox","value_OutOfBoxCentre","value_IndividualPlay","value_LayOff","value_ThrowinSetPiece","value_DivingSave","value_Collected","value_KeeperSaveObox","value_LeftFoot","value_GoalKick","value_Yellow","value_LeadingToGoal","value_IntentionalGoalAssist","value_MissHigh","value_Penalty","value_KeeperSaved","value_HighCentre","value_Volley","value_BoxLeft","value_FastBreak","value_SmallBoxLeft","value_SavedOffline","value_SmallBoxCentre","value_DirectFreekick","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_CaptainPlayerId","value_TeamPlayerFormation","value_InvolvedPlayers","value_TeamFormation","value_BlockedCross","value_SetPiece","value_HighLeft","value_AerialFoul","value_OverRun","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1394,625,83,50,189,35.595,50.252,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,351705,36.435,33.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.8333333333333,2816610947,88,140,141,212,178,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34.7","49.6","16.5",NA,"4.76","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 23:59:02",17136,"Gtech Community Stadium","Jarred Gillett","2 : 3",189,170,0.01269174,0.01262646,-6.52799999999992e-05,"Brentford","Fulham",4,"Sepp van den Berg","DC",TRUE,2.71686735361207,0,-87.0898655951858,"S. v. den Berg",1394,80,"Brentford",1394
1395,626,83,53,189,37.59,34.068,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 124, 128, 36, 37, 217, 218)",TRUE,339674,91.035,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.8833333333333,2816610995,88,140,141,212,178,213,56,1,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86.7","100.0","63.7",NA,"0.57","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 23:59:02",17136,"Gtech Community Stadium","Jarred Gillett","2 : 3",189,170,NA,NA,NA,"Brentford","Fulham",8,"Mathias Jensen","Sub",NA,30.6537936709803,0,32.4112878790253,"M. Jensen",1395,80,"Brentford",1395
1396,655,84,20,170,13.545,0,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 212, 36, 37, 216)",TRUE,145996,35.49,7.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.3333333333333,2816611435,89,140,141,212,NA,213,56,1,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33.8","11.1","23.5",NA,"0.36","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 23:59:02",17136,"Gtech Community Stadium","Jarred Gillett","2 : 3",189,170,NA,NA,NA,"Fulham","Brentford",2,"Kenny Tete","DR",TRUE,23.1975391226538,0,18.9806956399333,"K. Tete",1396,80,"Brentford",1396
1397,628,84,21,189,68.775,59.772,"SecondHalf","Aerial","Successful",NA,NA,NA,"c(197, 199)",FALSE,229562,68.775,59.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.35,2816611453,89,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,NA,"656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 23:59:02",17136,"Gtech Community Stadium","Jarred Gillett","2 : 3",189,170,NA,NA,NA,"Brentford","Fulham",3,"Rico Henry","Sub",NA,0,0,0,"R. Henry",1397,80,"Brentford",1397
1398,656,84,21,170,36.225,8.228,"SecondHalf","Aerial","Unsuccessful",NA,NA,NA,"c(198, 200)",FALSE,333044,36.225,8.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.35,2816611439,89,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,"628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 23:59:02",17136,"Gtech Community Stadium","Jarred Gillett","2 : 3",189,170,NA,NA,NA,"Fulham","Brentford",8,"Harry Wilson","Sub",NA,0,0,0,"H. Wilson",1398,80,"Brentford",1398
1399,629,84,21,189,65.1,57.936,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 139, 205, 36, 38, 217, 218)",TRUE,229562,75.075,52.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.35,2816611483,89,140,141,212,NA,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71.5","76.5","11.6",NA,"5.75","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 23:59:02",17136,"Gtech Community Stadium","Jarred Gillett","2 : 3",189,170,0.01870347,0.02401521,0.00531174,"Brentford","Fulham",3,"Rico Henry","Sub",NA,11.5972044825038,0,-30.671446631116,"R. Henry",1399,80,"Brentford",1399
1400,635,84,22,189,72.66,55.76,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,401168,80.01,49.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.3666666666667,2816611839,89,140,141,212,178,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76.2","73.2","9.5",NA,"5.60","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 23:59:02",17136,"Gtech Community Stadium","Jarred Gillett","2 : 3",189,170,0.02401521,0.02855202,0.00453681,"Brentford","Fulham",24,"Mikkel Damsgaard","AMC",TRUE,9.4260962714244,0,-39.1507464638838,"M. Damsgaard",1400,80,"Brentford",1400
1401,635.5,84,23,189,80.01,49.776,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,296240,76.545,49.164,NA,NA,NA,NA,NA,631,NA,NA,NA,NA,88.3833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 23:59:02",17136,"Gtech Community Stadium","Jarred Gillett","2 : 3",189,170,0.02855202,0.0241224,-0.00442962,"Brentford","Fulham",11,"Yoane Wissa","FW",TRUE,0,-2.69031294114363,-169.983530677282,"Y. Wissa",1401,80,"Brentford",1401
1402,631,84,24,189,76.545,49.164,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 38, 217, 218)",TRUE,296240,73.29,40.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.4,2816611507,89,140,141,212,178,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69.8","59.8","9.1",NA,"4.35","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 23:59:02",17136,"Gtech Community Stadium","Jarred Gillett","2 : 3",189,170,0.0241224,0.02385149,-0.000270909999999999,"Brentford","Fulham",11,"Yoane Wissa","FW",TRUE,-0.159314901693087,0,-110.953900599976,"Y. Wissa",1402,80,"Brentford",1402
1403,632,84,25,189,72.555,40.188,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 124, 205, 36, 37, 217, 218)",TRUE,101856,90.195,41.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.4166666666667,2816611555,89,140,141,212,178,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85.9","60.9","17.7",NA,"0.07","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 23:59:02",17136,"Gtech Community Stadium","Jarred Gillett","2 : 3",189,170,0.02385149,0.10805102,0.08419953,"Brentford","Fulham",6,"Christian Norgaard","DMC",TRUE,16.4730815331225,0,3.96926345671949,"C. Norgaard",1403,80,"Brentford",1403
1404,632.5,84,26.5,189,90.195,41.412,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,353377,98.49,44.744,NA,NA,NA,NA,NA,633,NA,NA,NA,NA,88.4416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 23:59:02",17136,"Gtech Community Stadium","Jarred Gillett","2 : 3",189,170,0.10805102,0.06442595,-0.04362507,"Brentford","Fulham",19,"Bryan Mbeumo","AMR",TRUE,0,3.99435417217031,21.8847245061711,"B. Mbeumo",1404,80,"Brentford",1404
1405,633,84,28,189,98.49,44.744,"SecondHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,353377,98.49,44.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.4666666666667,2816611563,89,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 23:59:02",17136,"Gtech Community Stadium","Jarred Gillett","2 : 3",189,170,NA,NA,NA,"Brentford","Fulham",19,"Bryan Mbeumo","AMR",TRUE,0,0,0,"B. Mbeumo",1405,80,"Brentford",1405
1406,658,85,18,170,5.04,31.892,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 127, 36, 38, 216, 218)",TRUE,92173,59.325,15.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.3,2816612517,90,140,141,212,NA,213,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56.5","23.4","56.6",NA,"6.00","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 23:59:02",17136,"Gtech Community Stadium","Jarred Gillett","2 : 3",189,170,0.00941056,0.01611813,0.00670757,"Fulham","Brentford",1,"Bernd Leno","GK",TRUE,50.8560466983461,0,-16.4029679830772,"B. Leno",1406,81,"Fulham",1406
1407,659,85,22,170,59.325,15.912,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 139, 205, 36, 37, 217, 218)",TRUE,145996,70.245,16.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.3666666666667,2816612549,90,140,141,212,NA,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66.9","24.4","10.9",NA,"0.06","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 23:59:02",17136,"Gtech Community Stadium","Jarred Gillett","2 : 3",189,170,0.01611813,0.02401521,0.00789708,"Fulham","Brentford",2,"Kenny Tete","DR",TRUE,10.2552571754795,0,3.56326806290616,"K. Tete",1407,81,"Fulham",1407
1408,659.5,85,22.5,170,70.245,16.592,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,333044,71.295,20.128,NA,NA,NA,NA,NA,660,NA,NA,NA,NA,89.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 23:59:02",17136,"Gtech Community Stadium","Jarred Gillett","2 : 3",189,170,0.02401521,0.0241224,0.00010719,"Fulham","Brentford",8,"Harry Wilson","Sub",NA,0,2.42288375873383,73.4614394316696,"H. Wilson",1408,81,"Fulham",1408
