"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Zone","type_value_PassEndX","type_value_Angle","type_value_PassEndY","type_value_StandingSave","type_value_Length","type_value_Longball","type_value_ThrowIn","type_value_LayOff","type_value_Chipped","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_Offensive","type_value_ShotAssist","type_value_IntentionalAssist","type_value_HeadPass","type_value_KeyPass","type_value_FirstTouch","type_value_GoalMouthZ","type_value_RightFoot","type_value_BoxCentre","type_value_MissLeft","type_value_RegularPlay","type_value_Assisted","type_value_GoalMouthY","type_value_RelatedEventId","type_value_GoalKick","type_value_Head","type_value_Foul","type_value_FreekickTaken","type_value_CornerTaken","type_value_Cross","type_value_BlockedX","type_value_Blocked","type_value_BoxLeft","type_value_BlockedY","type_value_IndividualPlay","type_value_LowCentre","type_value_OutfielderBlock","type_value_BoxRight","type_value_MissHigh","type_value_LeadingToAttempt","type_value_OutOfBoxCentre","type_value_LeftFoot","type_value_BlockedCross","type_value_OverRun","type_value_Penalty","type_value_HighCentre","type_value_BigChance","type_value_KeeperMissed","type_value_DivingSave","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_KeeperThrow","type_value_MissRight","type_value_OtherBodyPart","type_value_Throughball","type_value_SmallBoxLeft","type_value_FromCorner","type_value_ParriedDanger","type_value_Hands","type_value_KeeperSaveInSixYard","type_value_KeeperSaveInTheBox","type_value_HighLeft","type_value_Volley","type_value_LowLeft","type_value_BigChanceCreated","type_value_LowRight","type_value_FastBreak","type_value_Yellow","type_value_PlayerPosition","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_JerseyNumber","type_value_InvolvedPlayers","type_value_HighClaim","type_value_FormationSlot","type_value_HighRight","type_value_ParriedSafe","type_value_SixYardBlock","type_value_DeepBoxRight","type_value_SmallBoxCentre","type_value_Collected","value_Zone","value_PassEndX","value_Angle","value_PassEndY","value_StandingSave","value_Length","value_Longball","value_ThrowIn","value_LayOff","value_Chipped","value_OppositeRelatedEvent","value_Defensive","value_Offensive","value_ShotAssist","value_IntentionalAssist","value_HeadPass","value_KeyPass","value_FirstTouch","value_GoalMouthZ","value_RightFoot","value_BoxCentre","value_MissLeft","value_RegularPlay","value_Assisted","value_GoalMouthY","value_RelatedEventId","value_GoalKick","value_Head","value_Foul","value_FreekickTaken","value_CornerTaken","value_Cross","value_BlockedX","value_Blocked","value_BoxLeft","value_BlockedY","value_IndividualPlay","value_LowCentre","value_OutfielderBlock","value_BoxRight","value_MissHigh","value_LeadingToAttempt","value_OutOfBoxCentre","value_LeftFoot","value_BlockedCross","value_OverRun","value_Penalty","value_HighCentre","value_BigChance","value_KeeperMissed","value_DivingSave","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_KeeperThrow","value_MissRight","value_OtherBodyPart","value_Throughball","value_SmallBoxLeft","value_FromCorner","value_ParriedDanger","value_Hands","value_KeeperSaveInSixYard","value_KeeperSaveInTheBox","value_HighLeft","value_Volley","value_LowLeft","value_BigChanceCreated","value_LowRight","value_FastBreak","value_Yellow","value_PlayerPosition","value_TeamPlayerFormation","value_CaptainPlayerId","value_TeamFormation","value_JerseyNumber","value_InvolvedPlayers","value_HighClaim","value_FormationSlot","value_HighRight","value_ParriedSafe","value_SixYardBlock","value_DeepBoxRight","value_SmallBoxCentre","value_Collected","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1385,747,77,20,211,82.635,58.412,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,425142,99.645,62.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.8833333333333,2818965511,79,56,140,213,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","94.9","0.21","91.3",NA,"17.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.02953272,0.0379259,0.00839318,"Brighton","Tottenham",22,"Kaoru Mitoma","Sub",NA,4.51800732496766,0,12.1816816866529,"K. Mitoma",1385,79,"Brighton",1385
1386,748,77,23,211,99.75,62.084,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 37, 217, 218)",TRUE,110290,84.21,64.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.9333333333333,2818965595,79,56,140,213,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","80.2","3.00","94.6",NA,"15.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.0379259,0.02756312,-0.01036278,"Brighton","Tottenham",34,"Joel Veltman","Sub",NA,-8.19921000213792,0,171.783198521227,"J. Veltman",1386,79,"Brighton",1386
1387,749,77,27,211,84.21,64.192,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 38, 217, 218)",TRUE,425142,78.54,62.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,2818965641,79,56,140,213,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","74.8","3.50","91.3",NA,"6.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.02756312,0.02756312,0,"Brighton","Tottenham",22,"Kaoru Mitoma","Sub",NA,-1.92790582809646,0,-159.605806834401,"K. Mitoma",1387,79,"Brighton",1387
1388,750,77,29,211,78.33,61.132,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 38, 217, 218)",TRUE,469629,70.77,48.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.0333333333333,2818965707,79,56,140,213,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","67.4","4.17","71.4",NA,"14.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.02756312,0.0241224,-0.00344072,"Brighton","Tottenham",41,"Jack Hinshelwood","FW",TRUE,0.850355494397498,0,-121.003926504117,"J. Hinshelwood",1388,79,"Brighton",1388
1389,750.5,77,30.5,211,70.77,48.552,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,109922,73.5,45.356,NA,NA,NA,NA,NA,751,NA,NA,NA,NA,79.0583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.0241224,0.0241224,0,"Brighton","Tottenham",4,"Adam Webster","DC",TRUE,0,3.71035100313219,-49.4962878743893,"A. Webster",1389,79,"Brighton",1389
1390,751,77,32,211,73.5,45.356,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,109922,85.995,48.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.0833333333333,2818965809,79,56,140,213,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","81.9","0.23","71.0",NA,"12.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.0241224,0.02855202,0.00442962,"Brighton","Tottenham",4,"Adam Webster","DC",TRUE,9.71244586404489,0,13.1709809618317,"A. Webster",1390,79,"Brighton",1390
1391,752,77,32,211,85.26,46.376,"SecondHalf","Dispossessed","Successful",NA,NA,NA,"c(91, 70)",TRUE,342889,85.26,46.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.0833333333333,2818965821,79,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,"522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,NA,NA,NA,"Brighton","Tottenham",33,"Matt O'Riley","Sub",NA,0,0,0,"M. O'Riley",1391,79,"Brighton",1391
1392,522,77,33,30,19.74,21.624,"SecondHalf","Tackle","Successful",NA,NA,NA,"c(91, 143)",TRUE,362352,19.74,21.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.1,2818965869,79,56,NA,NA,NA,178,NA,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,"752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,NA,NA,NA,"Tottenham","Brighton",23,"Pedro Porro","DR",TRUE,0,0,0,"P. Porro",1392,79,"Brighton",1392
1393,523,77,34,30,13.44,27.88,"SecondHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 217)",TRUE,330816,70.875,41.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.1166666666667,2818965997,79,56,140,213,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","67.5","0.23","60.6",NA,"59.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,NA,NA,NA,"Tottenham","Brighton",4,"Kevin Danso","DC",TRUE,0,0,13.0644666535836,"K. Danso",1393,79,"Brighton",1393
1394,753,77,38,211,38.535,30.532,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,400138,50.295,25.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.1833333333333,2818966069,79,56,140,213,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","47.9","5.90","37.9",NA,"12.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.01262646,0.01484598,0.00221952,"Brighton","Tottenham",1,"Bart Verbruggen","GK",TRUE,11.2351020672038,0,-22.0362269401454,"B. Verbruggen",1394,79,"Brighton",1394
1395,754,77,42,211,50.295,25.772,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,365402,60.48,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.25,2818966085,79,56,140,213,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right","57.6","5.35","17.5",NA,"17.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.01484598,0.01870347,0.00385749,"Brighton","Tottenham",29,"Jan Paul van Hecke","DC",TRUE,5.61678778052128,0,-53.7134080132739,"J. P. van Hecke",1395,79,"Brighton",1395
1396,755,77,45,211,60.48,11.9,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,445059,73.5,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.3,2818966163,79,56,140,213,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right","70.0","5.60","2.0",NA,"16.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.01870347,0.02122129,0.00251782,"Brighton","Tottenham",27,"Mats Wieffer","DR",TRUE,4.34253297325366,0,-38.9909940425055,"M. Wieffer",1396,79,"Brighton",1396
1397,756,77,48,211,74.34,2.516,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,484175,66.99,9.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.35,2818966203,79,56,140,213,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right","63.8","2.38","14.1",NA,"10.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.02122129,0.01870347,-0.00251782,"Brighton","Tottenham",17,"Yankuba Minteh","ML",TRUE,-1.22786579970879,0,136.10430275527,"Y. Minteh",1397,79,"Brighton",1397
1398,757,77,50,211,69.405,11.152,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,445059,61.635,23.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.3833333333333,2818966255,79,56,140,213,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","58.7","2.14","34.4",NA,"14.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.02401521,0.01935132,-0.00466389,"Brighton","Tottenham",27,"Mats Wieffer","DR",TRUE,-2.34663368855978,0,122.40754044327,"M. Wieffer",1398,79,"Brighton",1398
1399,758,77,53,211,61.845,23.256,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,365402,58.8,45.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.4333333333333,2818966323,79,56,140,213,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","56.0","1.71","67.2",NA,"22.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.01935132,0.01685596,-0.00249536,"Brighton","Tottenham",29,"Jan Paul van Hecke","DC",TRUE,-3.1851671204383,0,97.7275625170887,"J. P. van Hecke",1399,79,"Brighton",1399
