"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Length","type_value_PassEndX","type_value_StandingSave","type_value_Angle","type_value_PassEndY","type_value_Zone","type_value_Cross","type_value_RightFoot","type_value_Chipped","type_value_Head","type_value_MissLeft","type_value_OppositeRelatedEvent","type_value_MissRight","type_value_CornerTaken","type_value_LeftFoot","type_value_Longball","type_value_HighClaim","type_value_KeeperThrow","type_value_HeadPass","type_value_LayOff","type_value_ThrowIn","type_value_Offensive","type_value_Defensive","type_value_BlockedCross","type_value_OtherBodyPart","type_value_Foul","type_value_FreekickTaken","type_value_GoalMouthY","type_value_BlockedX","type_value_GoalMouthZ","type_value_OutOfBoxCentre","type_value_RegularPlay","type_value_LowCentre","type_value_IndividualPlay","type_value_Blocked","type_value_BlockedY","type_value_OutfielderBlock","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_GoalKick","type_value_MissHigh","type_value_DirectFreekick","type_value_ShotAssist","type_value_KeyPass","type_value_BoxLeft","type_value_RelatedEventId","type_value_Assisted","type_value_FirstTouch","type_value_LowLeft","type_value_Hands","type_value_Collected","type_value_KeeperSaveObox","type_value_Yellow","type_value_LowRight","type_value_IntentionalAssist","type_value_BoxCentre","type_value_SetPiece","type_value_SmallBoxCentre","type_value_FromCorner","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_TeamPlayerFormation","type_value_InvolvedPlayers","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_Volley","type_value_DeepBoxRight","type_value_SixYardBlock","type_value_SavedOffline","type_value_LastMan","type_value_ParriedDanger","type_value_DivingSave","type_value_KeeperSaveInTheBox","type_value_FastBreak","type_value_AerialFoul","type_value_ParriedSafe","type_value_FromShotOffTarget","type_value_HighCentre","type_value_LeadingToAttempt","type_value_BoxRight","type_value_Throughball","value_Length","value_PassEndX","value_StandingSave","value_Angle","value_PassEndY","value_Zone","value_Cross","value_RightFoot","value_Chipped","value_Head","value_MissLeft","value_OppositeRelatedEvent","value_MissRight","value_CornerTaken","value_LeftFoot","value_Longball","value_HighClaim","value_KeeperThrow","value_HeadPass","value_LayOff","value_ThrowIn","value_Offensive","value_Defensive","value_BlockedCross","value_OtherBodyPart","value_Foul","value_FreekickTaken","value_GoalMouthY","value_BlockedX","value_GoalMouthZ","value_OutOfBoxCentre","value_RegularPlay","value_LowCentre","value_IndividualPlay","value_Blocked","value_BlockedY","value_OutfielderBlock","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_GoalKick","value_MissHigh","value_DirectFreekick","value_ShotAssist","value_KeyPass","value_BoxLeft","value_RelatedEventId","value_Assisted","value_FirstTouch","value_LowLeft","value_Hands","value_Collected","value_KeeperSaveObox","value_Yellow","value_LowRight","value_IntentionalAssist","value_BoxCentre","value_SetPiece","value_SmallBoxCentre","value_FromCorner","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_TeamPlayerFormation","value_InvolvedPlayers","value_CaptainPlayerId","value_TeamFormation","value_Volley","value_DeepBoxRight","value_SixYardBlock","value_SavedOffline","value_LastMan","value_ParriedDanger","value_DivingSave","value_KeeperSaveInTheBox","value_FastBreak","value_AerialFoul","value_ParriedSafe","value_FromShotOffTarget","value_HighCentre","value_LeadingToAttempt","value_BoxRight","value_Throughball","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1686,579,89,19,18,65.415,17.204,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 139, 205, 36, 38, 217, 218)",TRUE,397143,76.125,13.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.35,2812692987,92,212,140,NA,213,141,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.5","72.5",NA,"5.91","19.2","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 23:28:45",30937,"St. Mary's Stadium","Tim Robinson","0 : 0",18,167,0.01935132,0.02401521,0.00466389,"Southampton","Man City",11,"Ross Stewart","Sub",NA,7.32995389753458,0,-21.1714647823474,"R. Stewart",1686,70,"Southampton",1686
1687,580,89,22,18,78.54,13.6,"SecondHalf","TakeOn","Unsuccessful",NA,NA,NA,"c(91, 53)",TRUE,382363,78.54,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.4,2812693001,92,NA,NA,178,NA,NA,56,NA,NA,NA,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,"911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 23:28:45",30937,"St. Mary's Stadium","Tim Robinson","0 : 0",18,167,NA,NA,NA,"Southampton","Man City",19,"Cameron Archer","Sub",NA,0,0,0,"C. Archer",1687,70,"Southampton",1687
1688,911,89,22,167,26.46,54.4,"SecondHalf","Tackle","Unsuccessful",NA,NA,NA,"c(91, 142)",TRUE,297390,26.46,54.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.4,2812693027,92,NA,NA,178,NA,NA,56,NA,NA,NA,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 23:28:45",30937,"St. Mary's Stadium","Tim Robinson","0 : 0",18,167,NA,NA,NA,"Man City","Southampton",25,"Manuel Akanji","DC",TRUE,0,0,0,"M. Akanji",1688,70,"Southampton",1688
1689,581,89,29,18,85.365,5.712,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 37, 217, 218)",TRUE,382363,74.235,11.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.5166666666667,2812693245,92,212,140,178,213,141,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.6","70.7",NA,"2.65","17.2","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 23:28:45",30937,"St. Mary's Stadium","Tim Robinson","0 : 0",18,167,0.02756312,0.02401521,-0.00354791,"Southampton","Man City",19,"Cameron Archer","Sub",NA,-3.5647538260689,0,151.735480559183,"C. Archer",1689,70,"Southampton",1689
1690,582,89,32,18,73.605,13.056,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,337428,66.57,20.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.5666666666667,2812693315,92,212,140,178,213,141,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.3","63.4",NA,"2.33","30.2","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 23:28:45",30937,"St. Mary's Stadium","Tim Robinson","0 : 0",18,167,0.02401521,0.01935132,-0.00466389,"Southampton","Man City",4,"Flynn Downes","MC",TRUE,-2.98045504908482,0,133.243979454729,"F. Downes",1690,70,"Southampton",1690
1691,583,89,33,18,66.57,20.536,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,342877,62.79,15.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.5833333333333,2812693343,92,212,140,178,213,141,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.1","59.8",NA,"4.04","23.2","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 23:28:45",30937,"St. Mary's Stadium","Tim Robinson","0 : 0",18,167,0.01935132,0.01870347,-0.000647850000000002,"Southampton","Man City",7,"Joe Aribo","Sub",NA,-5.25574524152739,0,-128.453709216706,"J. Aribo",1691,70,"Southampton",1691
1692,584,89,35,18,63.63,15.98,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,384061,72.765,28.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.6166666666667,2812693397,92,212,140,178,213,141,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.5","69.3",NA,"0.94","42.0","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 23:28:45",30937,"St. Mary's Stadium","Tim Robinson","0 : 0",18,167,0.01870347,0.02385149,0.00514802,"Southampton","Man City",6,"Taylor Harwood-Bellis","DC",TRUE,12.4334365006062,0,54.0146243649863,"T. Harwood-Bellis",1692,70,"Southampton",1692
1693,585,89,37,18,72.87,28.764,"SecondHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,447231,72.87,28.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.65,2812693431,92,NA,NA,178,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 23:28:45",30937,"St. Mary's Stadium","Tim Robinson","0 : 0",18,167,NA,NA,NA,"Southampton","Man City",18,"Mateus Fernandes","AMC",TRUE,0,0,0,"M. Fernandes",1693,70,"Southampton",1693
1694,914,89,38,167,32.76,30.532,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,468847,28.35,16.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.6666666666667,2812693513,92,212,140,178,213,141,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.5","27.0",NA,"4.40","24.6","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 23:28:45",30937,"St. Mary's Stadium","Tim Robinson","0 : 0",18,167,0.01132376,0.01110462,-0.00021914,"Man City","Southampton",75,"Nico O'Reilly","Sub",NA,-6.24871083993196,0,-107.717257378578,"N. O'Reilly",1694,71,"Man City",1694
1695,915,89,43,167,29.61,17.204,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,136741,28.56,30.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.75,2812693555,92,212,140,178,213,141,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.0","27.2",NA,"1.65","44.4","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 23:28:45",30937,"St. Mary's Stadium","Tim Robinson","0 : 0",18,167,0.01110462,0.01132376,0.00021914,"Man City","Southampton",20,"Bernardo Silva","DMC",TRUE,0.703525160401114,0,94.6219599377097,"B. Silva",1695,71,"Man City",1695
1696,916,89,45,167,28.56,30.192,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,297390,39.27,32.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.7833333333333,2812693607,92,212,140,178,213,141,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.9","37.4",NA,"0.20","47.6","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 23:28:45",30937,"St. Mary's Stadium","Tim Robinson","0 : 0",18,167,0.01132376,0.01262646,0.0013027,"Man City","Southampton",25,"Manuel Akanji","DC",TRUE,10.7845352901881,0,11.4847207649744,"M. Akanji",1696,71,"Man City",1696
1697,917,89,48,167,39.9,32.98,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,73084,44.625,43.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.8333333333333,2812693717,92,212,140,178,213,141,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.7","42.5",NA,"1.15","64.2","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 23:28:45",30937,"St. Mary's Stadium","Tim Robinson","0 : 0",18,167,0.01262646,0.01429128,0.00166482,"Man City","Southampton",17,"Kevin De Bruyne","AMC",TRUE,3.96570573481731,0,66.1267054894167,"K. D. Bruyne",1697,71,"Man City",1697
1698,917.5,89,51.5,167,44.625,43.656,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,313171,57.225,50.728,NA,NA,NA,NA,NA,918,NA,NA,NA,NA,91.8916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 23:28:45",30937,"St. Mary's Stadium","Tim Robinson","0 : 0",18,167,0.01429128,0.01611813,0.00182685,"Man City","Southampton",3,"Ruben Dias","DC",TRUE,0,10.5233492770564,29.3041834906938,"R. Dias",1698,71,"Man City",1698
1699,918,89,55,167,57.225,50.728,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,313171,49.14,28.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.95,2812693775,92,212,140,178,213,141,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.4","46.8",NA,"4.36","42.3","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 23:28:45",30937,"St. Mary's Stadium","Tim Robinson","0 : 0",18,167,0.01685596,0.01484598,-0.00200998,"Man City","Southampton",3,"Ruben Dias","DC",TRUE,-5.48592454397526,0,-110.208779748537,"R. Dias",1699,71,"Man City",1699
1700,918.5,89,56.5,167,49.14,28.764,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,297390,53.34,26.112,NA,NA,NA,NA,NA,919,NA,NA,NA,NA,91.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 23:28:45",30937,"St. Mary's Stadium","Tim Robinson","0 : 0",18,167,0.01484598,0.01689528,0.0020493,"Man City","Southampton",25,"Manuel Akanji","DC",TRUE,0,3.84611755172986,-32.2694848027208,"M. Akanji",1700,71,"Man City",1700
1701,919,89,58,167,53.34,26.112,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,297390,66.885,9.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,2812693845,92,212,140,178,213,141,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.3","63.7",NA,"5.40","14.2","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 23:28:45",30937,"St. Mary's Stadium","Tim Robinson","0 : 0",18,167,0.01689528,0.01870347,0.00180819,"Man City","Southampton",25,"Manuel Akanji","DC",TRUE,7.03282535623887,0,-50.5420660551122,"M. Akanji",1701,71,"Man City",1701
