"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Angle","type_value_Zone","type_value_Length","type_value_PassEndX","type_value_StandingSave","type_value_PassEndY","type_value_Longball","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_Offensive","type_value_HeadPass","type_value_Head","type_value_ThrowIn","type_value_Throughball","type_value_LayOff","type_value_Chipped","type_value_LeftFoot","type_value_Cross","type_value_GoalKick","type_value_ShotAssist","type_value_KeyPass","type_value_Assisted","type_value_LowRight","type_value_BlockedY","type_value_RightFoot","type_value_Blocked","type_value_GoalMouthZ","type_value_RelatedEventId","type_value_OutOfBoxCentre","type_value_IndividualPlay","type_value_GoalMouthY","type_value_BlockedX","type_value_RegularPlay","type_value_OutfielderBlock","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_IntentionalAssist","type_value_BoxCentre","type_value_FromCorner","type_value_LowCentre","type_value_FirstTouch","type_value_Hands","type_value_Collected","type_value_DivingSave","type_value_KeeperSaveInTheBox","type_value_KeeperThrow","type_value_Foul","type_value_FreekickTaken","type_value_BoxLeft","type_value_SetPiece","type_value_BlockedCross","type_value_OverRun","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_BigChance","type_value_HighLeft","type_value_SmallBoxRight","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_DirectFreekick","type_value_OtherBodyPart","type_value_LowLeft","type_value_BoxRight","type_value_ParriedSafe","type_value_MissHigh","type_value_FastBreak","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_Yellow","type_value_ParriedDanger","type_value_GoalDisallowed","type_value_SmallBoxLeft","type_value_SixYardBlock","type_value_KeeperSaveObox","type_value_AerialFoul","value_Angle","value_Zone","value_Length","value_PassEndX","value_StandingSave","value_PassEndY","value_Longball","value_OppositeRelatedEvent","value_Defensive","value_Offensive","value_HeadPass","value_Head","value_ThrowIn","value_Throughball","value_LayOff","value_Chipped","value_LeftFoot","value_Cross","value_GoalKick","value_ShotAssist","value_KeyPass","value_Assisted","value_LowRight","value_BlockedY","value_RightFoot","value_Blocked","value_GoalMouthZ","value_RelatedEventId","value_OutOfBoxCentre","value_IndividualPlay","value_GoalMouthY","value_BlockedX","value_RegularPlay","value_OutfielderBlock","value_MissLeft","value_MissRight","value_CornerTaken","value_IntentionalAssist","value_BoxCentre","value_FromCorner","value_LowCentre","value_FirstTouch","value_Hands","value_Collected","value_DivingSave","value_KeeperSaveInTheBox","value_KeeperThrow","value_Foul","value_FreekickTaken","value_BoxLeft","value_SetPiece","value_BlockedCross","value_OverRun","value_BigChanceCreated","value_IntentionalGoalAssist","value_BigChance","value_HighLeft","value_SmallBoxRight","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_DirectFreekick","value_OtherBodyPart","value_LowLeft","value_BoxRight","value_ParriedSafe","value_MissHigh","value_FastBreak","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_TeamPlayerFormation","value_CaptainPlayerId","value_TeamFormation","value_InvolvedPlayers","value_Yellow","value_ParriedDanger","value_GoalDisallowed","value_SmallBoxLeft","value_SixYardBlock","value_KeeperSaveObox","value_AerialFoul","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1220,555.5,61,41.5,18,38.955,48.416,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,136742,37.065,42.908,NA,NA,NA,NA,NA,556,NA,NA,NA,NA,73.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01269174,0.01269174,0,"Southampton","Leicester",35,"Jan Bednarek","DC",TRUE,0,-0.916520389084482,-108.93900426024,"J. Bednarek",1220,56,"Southampton",1220
1221,556,61,43,18,37.065,42.908,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,136742,34.44,17.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.45,2809485057,73,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.61","Back","25.2","32.8",NA,"26.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01269174,0.01110462,-0.00158712,"Southampton","Leicester",35,"Jan Bednarek","DC",TRUE,-3.87569021803695,0,-95.9722746983521,"J. Bednarek",1221,56,"Southampton",1221
1222,556.5,61,45.5,18,34.44,17.816,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,384061,36.96,12.172,NA,NA,NA,NA,NA,557,NA,NA,NA,NA,73.4916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01269174,0.01214719,-0.00054455,"Southampton","Leicester",6,"Taylor Harwood-Bellis","DC",TRUE,0,0.936630508191769,-65.9396275364886,"T. Harwood-Bellis",1222,56,"Southampton",1222
1223,557,61,48,18,36.96,12.172,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,384061,65.73,12.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.5333333333333,2809485107,73,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.03","Right","28.8","62.6",NA,"19.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01214719,0.01870347,0.00655628,"Southampton","Leicester",6,"Taylor Harwood-Bellis","DC",TRUE,26.9175624724791,0,1.62463764941298,"T. Harwood-Bellis",1223,56,"Southampton",1223
1224,558,61,49,18,65.73,12.988,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,337428,59.955,9.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.55,2809485139,73,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.67","Right","6.7","57.1",NA,"14.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01870347,0.01611813,-0.00258534,"Southampton","Leicester",4,"Flynn Downes","MC",TRUE,-6.6966916425545,0,-149.51278086954,"F. Downes",1224,56,"Southampton",1224
1225,559,61,50,18,60.27,9.996,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,438067,59.325,19.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.5666666666667,2809485167,73,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.67","Center","9.3","56.5",NA,"28.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01870347,0.01685596,-0.00184751,"Southampton","Leicester",33,"Tyler Dibling","Sub",NA,2.76438626904213,0,95.8344757109666,"T. Dibling",1225,56,"Southampton",1225
1226,560,61,52,18,60.795,20.4,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,313672,68.46,25.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.6,2809485213,73,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.60","Center","9.3","65.2",NA,"37.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01935132,0.0199707,0.000619379999999999,"Southampton","Leicester",2,"Kyle Walker-Peters","DMR",TRUE,8.7647403528204,0,34.3371791213201,"K. Walker-Peters",1226,56,"Southampton",1226
1227,561,61,53,18,68.46,25.636,"SecondHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,390036,68.46,25.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.6166666666667,2809485221,73,NA,56,NA,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,NA,NA,NA,"Southampton","Leicester",8,"Will Smallbone","Sub",NA,0,0,0,"W. Smallbone",1227,56,"Southampton",1227
1228,528,61,55,14,27.93,43.452,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,299693,35.7,22.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.65,2809485265,73,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.07","Back","22.1","34.0",NA,"33.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01110462,0.01269174,0.00158712,"Leicester","Southampton",3,"Wout Faes","DC",TRUE,7.43413140420739,0,-69.4621218081372,"W. Faes",1228,57,"Leicester",1228
1229,529,61,56,14,35.7,22.712,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,429531,27.195,17.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.6666666666667,2809485311,73,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.69","Back","10.0","25.9",NA,"25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01269174,0.01110462,-0.00158712,"Leicester","Southampton",35,"Kasey McAteer","AMR",TRUE,-9.31289896580827,0,-148.715353332865,"K. McAteer",1229,57,"Leicester",1229
1230,530,61,58,14,29.925,17.544,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,301441,37.485,25.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.7,2809485351,73,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.82","Back","11.0","35.7",NA,"37.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01110462,0.01262646,0.00152184,"Leicester","Southampton",2,"James Justin","DR",TRUE,8.8178694243318,0,46.7054279994204,"J. Justin",1230,57,"Leicester",1230
1231,531,61,59,14,37.485,25.568,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,327683,19.32,22.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.7166666666667,2809485441,73,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.30","Back","18.4","18.4",NA,"33.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01262646,0.01001304,-0.00261342,"Leicester","Southampton",6,"Wilfred Ndidi","DMC",TRUE,-18.389781896857,0,-170.855603287481,"W. Ndidi",1231,57,"Leicester",1231
1232,532,62,2,14,20.37,23.12,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,97710,9.66,35.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.7666666666667,2809485521,74,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.27","Back","16.6","9.2",NA,"52.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01001304,0.01082722,0.000814179999999999,"Leicester","Southampton",4,"Conor Coady","DC",TRUE,-10.0311784206873,0,130.105624801225,"C. Coady",1232,57,"Leicester",1232
1233,533,62,4,14,9.66,35.836,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,407587,18.48,57.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.8,2809485591,74,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.18","Back","23.4","17.6",NA,"84.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01082722,0.00942382,-0.0014034,"Leicester","Southampton",41,"Jakub Stolarczyk","GK",TRUE,5.71347996063921,0,67.8104284803088,"J. Stolarczyk",1233,57,"Leicester",1233
1234,534,62,7,14,18.795,57.256,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,299693,4.515,43.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.85,2809485703,74,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.90","Back","19.6","4.3",NA,"64.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.00942382,0.0088799,-0.00054392,"Leicester","Southampton",3,"Wout Faes","DC",TRUE,-11.6741140023907,0,-136.684684317896,"W. Faes",1234,57,"Leicester",1234
1235,534.5,62,9,14,4.515,43.792,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,407587,8.82,36.652,NA,NA,NA,NA,NA,535,NA,NA,NA,NA,73.8833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.0088799,0.01082722,0.00194732,"Leicester","Southampton",41,"Jakub Stolarczyk","GK",TRUE,0,4.74441983039924,-58.9124946765201,"J. Stolarczyk",1235,57,"Leicester",1235
