"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Length","type_value_Angle","type_value_PassEndX","type_value_Zone","type_value_PassEndY","type_value_Chipped","type_value_Longball","type_value_ThrowIn","type_value_Offensive","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_HeadPass","type_value_LayOff","type_value_ShotAssist","type_value_KeyPass","type_value_GoalMouthY","type_value_OutOfBoxCentre","type_value_RegularPlay","type_value_RelatedEventId","type_value_RightFoot","type_value_Assisted","type_value_GoalMouthZ","type_value_FirstTouch","type_value_MissHigh","type_value_IndividualPlay","type_value_GoalKick","type_value_Foul","type_value_FreekickTaken","type_value_Cross","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_KeeperThrow","type_value_Penalty","type_value_Yellow","type_value_DivingSave","type_value_KeeperSaved","type_value_MissLeft","type_value_BlockedY","type_value_BigChance","type_value_BlockedX","type_value_LowCentre","type_value_BoxCentre","type_value_Hands","type_value_ParriedSafe","type_value_KeeperSaveInTheBox","type_value_BoxLeft","type_value_Collected","type_value_MissRight","type_value_IntentionalAssist","type_value_FromCorner","type_value_CornerTaken","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_Head","type_value_LowRight","type_value_OverRun","type_value_LeftFoot","type_value_Blocked","type_value_OutfielderBlock","type_value_SmallBoxLeft","type_value_DeepBoxRight","type_value_HighRight","type_value_KeeperSaveObox","type_value_FastBreak","type_value_SmallBoxCentre","type_value_SixYardBlock","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_BoxRight","type_value_SetPiece","type_value_ParriedDanger","type_value_KeeperSaveInSixYard","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_SmallBoxRight","type_value_HighClaim","type_value_BlockedCross","type_value_AerialFoul","type_value_HighCentre","type_value_OneOnOne","value_Length","value_Angle","value_PassEndX","value_Zone","value_PassEndY","value_Chipped","value_Longball","value_ThrowIn","value_Offensive","value_OppositeRelatedEvent","value_Defensive","value_HeadPass","value_LayOff","value_ShotAssist","value_KeyPass","value_GoalMouthY","value_OutOfBoxCentre","value_RegularPlay","value_RelatedEventId","value_RightFoot","value_Assisted","value_GoalMouthZ","value_FirstTouch","value_MissHigh","value_IndividualPlay","value_GoalKick","value_Foul","value_FreekickTaken","value_Cross","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_KeeperThrow","value_Penalty","value_Yellow","value_DivingSave","value_KeeperSaved","value_MissLeft","value_BlockedY","value_BigChance","value_BlockedX","value_LowCentre","value_BoxCentre","value_Hands","value_ParriedSafe","value_KeeperSaveInTheBox","value_BoxLeft","value_Collected","value_MissRight","value_IntentionalAssist","value_FromCorner","value_CornerTaken","value_BigChanceCreated","value_IntentionalGoalAssist","value_Head","value_LowRight","value_OverRun","value_LeftFoot","value_Blocked","value_OutfielderBlock","value_SmallBoxLeft","value_DeepBoxRight","value_HighRight","value_KeeperSaveObox","value_FastBreak","value_SmallBoxCentre","value_SixYardBlock","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_BoxRight","value_SetPiece","value_ParriedDanger","value_KeeperSaveInSixYard","value_InvolvedPlayers","value_TeamFormation","value_CaptainPlayerId","value_TeamPlayerFormation","value_SmallBoxRight","value_HighClaim","value_BlockedCross","value_AerialFoul","value_HighCentre","value_OneOnOne","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1830,729,91,42,55,3.36,22.44,"SecondHalf","CornerAwarded","Unsuccessful",NA,NA,NA,"122",FALSE,427831,3.36,22.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.7333333333333,2796418991,95,NA,NA,NA,56,NA,NA,NA,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"1003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,NA,NA,NA,"Valencia","Real Madrid",15,"Cesar Tarrega","DC",TRUE,0,0,0,"C. Tarrega",1830,106,"Valencia",1830
1831,1003,91,42,52,101.64,45.56,"SecondHalf","CornerAwarded","Successful",NA,NA,NA,"122",FALSE,300713,101.64,45.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.7333333333333,2796419001,95,NA,NA,NA,56,NA,NA,NA,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,"729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,NA,NA,NA,"Real Madrid","Valencia",9,"Kylian Mbappe","FW",TRUE,0,0,0,"K. Mbappe",1831,106,"Valencia",1831
1832,1004,92,4,52,104.475,67.66,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 124, 126, 31, 33, 34, 35, 38, 217, 218)",TRUE,415181,99.96,35.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.1,2796419377,96,212,213,140,56,141,155,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32.5","4.57","95.2","Center","52.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,NA,NA,NA,"Real Madrid","Valencia",15,"Arda Guler","Sub",NA,28.406754751374,0,-97.9906446378548,"A. Guler",1832,106,"Valencia",1832
1833,730,92,7,55,6.195,32.504,"SecondHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 215)",TRUE,322095,24.78,22.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.15,2796419387,96,212,213,140,56,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.1","5.79","23.6","Back","33.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,NA,NA,NA,"Valencia","Real Madrid",4,"Mouctar Diakhaby","DC",TRUE,0,0,-28.2737239922763,"M. Diakhaby",1833,106,"Valencia",1833
1834,730.5,92,7.5,55,24.78,22.508,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,354526,22.365,25.84,NA,NA,NA,NA,NA,731,NA,NA,NA,NA,95.1583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,0.01001304,0.01016549,0.000152449999999998,"Valencia","Real Madrid",9,"Hugo Duro","Sub",NA,0,-1.99794362556831,125.934221249361,"H. Duro",1834,106,"Valencia",1834
1835,731,92,8,55,22.365,25.84,"SecondHalf","Aerial","Successful",NA,NA,NA,"c(197, 200)",FALSE,354526,22.365,25.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.1666666666667,2796419417,96,NA,NA,NA,56,NA,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"1005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,NA,NA,NA,"Valencia","Real Madrid",9,"Hugo Duro","Sub",NA,0,0,0,"H. Duro",1835,106,"Valencia",1835
1836,1005,92,8,52,82.635,42.16,"SecondHalf","Aerial","Unsuccessful",NA,NA,NA,"198:199",FALSE,369109,82.635,42.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.1666666666667,2796419423,96,NA,NA,NA,56,NA,NA,NA,NA,286,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,"731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,NA,NA,NA,"Real Madrid","Valencia",6,"Eduardo Camavinga","Sub",NA,0,0,0,"E. Camavinga",1836,106,"Valencia",1836
1837,732,92,9,55,24.045,21.896,"SecondHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 216)",TRUE,354526,39.06,14.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.1833333333333,2796419445,96,212,213,140,56,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.7","5.84","37.2","Back","21.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,NA,NA,NA,"Valencia","Real Madrid",9,"Hugo Duro","Sub",NA,0,0,-25.6434868538342,"H. Duro",1837,106,"Valencia",1837
1838,734,92,16,55,65.73,6.052,"SecondHalf","TakeOn","Successful",NA,NA,NA,"c(91, 54)",TRUE,422656,65.73,6.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.3,2796419597,96,NA,NA,NA,56,NA,NA,NA,NA,286,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,"1006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,NA,NA,NA,"Valencia","Real Madrid",16,"Diego Lopez","MR",TRUE,0,0,0,"D. Lopez",1838,106,"Valencia",1838
1839,1006,92,16,52,39.27,61.948,"SecondHalf","Challenge","Unsuccessful",NA,NA,NA,"55",FALSE,344644,39.27,61.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.3,2796419533,96,NA,NA,NA,56,NA,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,NA,NA,NA,"Real Madrid","Valencia",8,"Federico Valverde","MC",TRUE,0,0,0,"F. Valverde",1839,106,"Valencia",1839
1840,1006.5,92,18,52,39.27,61.948,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,369109,20.265,64.396,NA,NA,NA,NA,NA,1007,NA,NA,NA,NA,95.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,0.01126267,0.00844854,-0.00281413,"Real Madrid","Valencia",6,"Eduardo Camavinga","Sub",NA,0,-18.5969189423197,172.660247872189,"E. Camavinga",1840,106,"Valencia",1840
1841,735,92,20,55,84.735,3.604,"SecondHalf","TakeOn","Unsuccessful",NA,NA,NA,"c(91, 53)",TRUE,422656,84.735,3.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.3666666666667,2796419601,96,NA,NA,NA,56,NA,NA,NA,NA,286,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,"1007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,NA,NA,NA,"Valencia","Real Madrid",16,"Diego Lopez","MR",TRUE,0,0,0,"D. Lopez",1841,106,"Valencia",1841
1842,1007,92,20,52,20.265,64.396,"SecondHalf","Tackle","Unsuccessful",NA,NA,NA,"c(91, 142)",TRUE,369109,20.265,64.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.3666666666667,2796419593,96,NA,NA,NA,56,NA,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,NA,NA,NA,"Real Madrid","Valencia",6,"Eduardo Camavinga","Sub",NA,0,0,0,"E. Camavinga",1842,106,"Valencia",1842
1843,736.5,92,22,55,84,4.148,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,422656,99.645,14.62,NA,NA,NA,NA,NA,737,NA,NA,NA,NA,95.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,0.02756312,0.04647721,0.01891409,"Valencia","Real Madrid",16,"Diego Lopez","MR",TRUE,0,16.392290690261,33.7964223621882,"D. Lopez",1843,106,"Valencia",1843
1844,736,92,22,55,84,4.148,"SecondHalf","TakeOn","Successful",NA,NA,NA,"c(91, 54)",TRUE,422656,84,4.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.4,2796419711,96,NA,NA,NA,56,NA,NA,NA,NA,286,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,"1009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,NA,NA,NA,"Valencia","Real Madrid",16,"Diego Lopez","MR",TRUE,0,0,0,"D. Lopez",1844,106,"Valencia",1844
1845,1009,92,22,52,21,63.852,"SecondHalf","Challenge","Unsuccessful",NA,NA,NA,"55",FALSE,369109,21,63.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.4,2796419667,96,NA,NA,NA,56,NA,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,NA,NA,NA,"Real Madrid","Valencia",6,"Eduardo Camavinga","Sub",NA,0,0,0,"E. Camavinga",1845,106,"Valencia",1845
