"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_PassEndX","type_value_Zone","type_value_Angle","type_value_PassEndY","type_value_Length","type_value_StandingSave","type_value_Longball","type_value_Chipped","type_value_HeadPass","type_value_Offensive","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_OtherBodyPart","type_value_ThrowIn","type_value_Foul","type_value_FreekickTaken","type_value_Head","type_value_KeeperThrow","type_value_LayOff","type_value_RightFoot","type_value_LowCentre","type_value_OutOfBoxCentre","type_value_FastBreak","type_value_BlockedY","type_value_IndividualPlay","type_value_GoalMouthZ","type_value_BlockedX","type_value_GoalMouthY","type_value_Hands","type_value_Collected","type_value_KeeperSaveObox","type_value_Cross","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_LeftFoot","type_value_IntentionalAssist","type_value_ShotAssist","type_value_BigChanceCreated","type_value_KeyPass","type_value_Assisted","type_value_FirstTouch","type_value_BigChance","type_value_SmallBoxRight","type_value_FromCorner","type_value_RelatedEventId","type_value_LowRight","type_value_ParriedSafe","type_value_KeeperSaveInSixYard","type_value_KeeperSaveInTheBox","type_value_BlockedCross","type_value_MissHigh","type_value_BoxCentre","type_value_Volley","type_value_GoalKick","type_value_ThrowinSetPiece","type_value_RegularPlay","type_value_Blocked","type_value_OutfielderBlock","type_value_HighRight","type_value_IntentionalGoalAssist","type_value_Yellow","type_value_OverRun","type_value_LowLeft","type_value_HighCentre","type_value_BoxLeft","type_value_SixYardBlock","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_InvolvedPlayers","type_value_PlayerPosition","type_value_JerseyNumber","type_value_TeamFormation","type_value_DivingSave","type_value_FormationSlot","type_value_SmallBoxCentre","type_value_SetPiece","type_value_AerialFoul","type_value_HighClaim","value_PassEndX","value_Zone","value_Angle","value_PassEndY","value_Length","value_StandingSave","value_Longball","value_Chipped","value_HeadPass","value_Offensive","value_OppositeRelatedEvent","value_Defensive","value_OtherBodyPart","value_ThrowIn","value_Foul","value_FreekickTaken","value_Head","value_KeeperThrow","value_LayOff","value_RightFoot","value_LowCentre","value_OutOfBoxCentre","value_FastBreak","value_BlockedY","value_IndividualPlay","value_GoalMouthZ","value_BlockedX","value_GoalMouthY","value_Hands","value_Collected","value_KeeperSaveObox","value_Cross","value_MissLeft","value_MissRight","value_CornerTaken","value_LeftFoot","value_IntentionalAssist","value_ShotAssist","value_BigChanceCreated","value_KeyPass","value_Assisted","value_FirstTouch","value_BigChance","value_SmallBoxRight","value_FromCorner","value_RelatedEventId","value_LowRight","value_ParriedSafe","value_KeeperSaveInSixYard","value_KeeperSaveInTheBox","value_BlockedCross","value_MissHigh","value_BoxCentre","value_Volley","value_GoalKick","value_ThrowinSetPiece","value_RegularPlay","value_Blocked","value_OutfielderBlock","value_HighRight","value_IntentionalGoalAssist","value_Yellow","value_OverRun","value_LowLeft","value_HighCentre","value_BoxLeft","value_SixYardBlock","value_CaptainPlayerId","value_TeamPlayerFormation","value_InvolvedPlayers","value_PlayerPosition","value_JerseyNumber","value_TeamFormation","value_DivingSave","value_FormationSlot","value_SmallBoxCentre","value_SetPiece","value_AerialFoul","value_HighClaim","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1641,812.5,94,34.5,31,24.675,59.092,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,345516,29.4,60.792,NA,NA,NA,NA,NA,814,NA,NA,NA,NA,97.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.00942382,0.00977659,0.000352770000000001,"Everton","Ipswich",19,"Vitalii Mykolenko","DL",TRUE,0,3.94586840040147,19.7881407767017,"V. Mykolenko",1641,92,"Everton",1641
1642,813.5,94,35,31,24.99,58.888,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,345516,29.4,60.792,NA,NA,NA,NA,NA,814,NA,NA,NA,NA,97.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.00942382,0.00977659,0.000352770000000001,"Everton","Ipswich",19,"Vitalii Mykolenko","DL",TRUE,0,3.58443066528872,23.352080562312,"V. Mykolenko",1642,92,"Everton",1642
1643,813,94,35,31,24.99,58.888,"SecondHalf","Foul","Successful",NA,NA,NA,"c(91, 63)",TRUE,416208,24.99,58.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.5833333333333,2809527165,98,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,233,285,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,"736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,NA,NA,NA,"Everton","Ipswich",42,"Tim Iroegbunam","Sub",NA,0,0,0,"T. Iroegbunam",1643,92,"Everton",1643
1644,736,94,35,165,80.01,9.112,"SecondHalf","Foul","Unsuccessful",NA,NA,NA,"64",FALSE,299271,80.01,9.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.5833333333333,2809527097,98,NA,56,NA,NA,NA,178,NA,NA,NA,286,233,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,NA,NA,NA,"813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,NA,NA,NA,"Ipswich","Everton",40,"Axel Tuanzebe","Sub",NA,0,0,0,"A. Tuanzebe",1644,92,"Everton",1644
1645,814,94,44,31,29.4,60.792,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 132, 35, 38, 215, 218)",TRUE,345516,26.355,50.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.7333333333333,2809527351,98,140,56,213,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.1","Back","4.43","73.9","11.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.00977659,0.0105949,0.000818310000000001,"Everton","Ipswich",19,"Vitalii Mykolenko","DL",TRUE,-0.0996317532184605,0,-106.113975709757,"V. Mykolenko",1645,92,"Everton",1645
1646,815,94,46,31,26.355,50.252,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,381045,25.305,44.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.7666666666667,2809527431,98,140,56,213,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.1","Back","4.53","65.4","5.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.01110462,0.01001304,-0.00109158,"Everton","Ipswich",32,"Jarrad Branthwaite","DC",TRUE,-0.0733867578990299,0,-100.296122994486,"J. Branthwaite",1646,92,"Everton",1646
1647,815.5,94,48.5,31,25.305,44.472,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,110189,32.445,43.044,NA,NA,NA,NA,NA,816,NA,NA,NA,NA,97.8083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.01001304,0.01110462,0.00109158,"Everton","Ipswich",1,"Jordan Pickford","GK",TRUE,0,7.2635751490884,-11.3099324740203,"J. Pickford",1647,92,"Everton",1647
1648,816,94,51,31,32.445,43.044,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,110189,50.085,62.968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.85,2809527513,98,140,56,213,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.7","Back","0.85","92.6","26.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.01110462,0.01248344,0.00137882,"Everton","Ipswich",1,"Jordan Pickford","GK",TRUE,11.0294420245696,0,48.4794657118596,"J. Pickford",1648,92,"Everton",1648
1649,817,94,54,31,48.195,61.54,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,345516,38.325,51.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.9,2809527535,98,140,56,213,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36.5","Back","3.95","75.4","14.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.01248344,0.01214719,-0.00033625,"Everton","Ipswich",19,"Vitalii Mykolenko","DL",TRUE,-5.74690019617763,0,-133.867774759706,"V. Mykolenko",1649,92,"Everton",1649
1650,818,94,56,31,37.8,50.66,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,381045,25.83,44.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.9333333333333,2809527627,98,140,56,213,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.6","Back","3.63","65.2","13.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.01269174,0.01001304,-0.0026787,"Everton","Ipswich",32,"Jarrad Branthwaite","DC",TRUE,-10.6075021684601,0,-152.15157446405,"J. Branthwaite",1650,92,"Everton",1650
1651,818.5,94,58.5,31,25.83,44.336,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,110189,34.545,44.472,NA,NA,NA,NA,NA,819,NA,NA,NA,NA,97.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.01110462,0.01110462,0,"Everton","Ipswich",1,"Jordan Pickford","GK",TRUE,0,8.61285934971768,0.894044012965437,"J. Pickford",1651,92,"Everton",1651
1652,819,95,1,31,34.545,44.472,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 127, 205, 36, 38, 217, 218)",TRUE,110189,91.77,6.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.0166666666667,2809527735,99,140,56,213,141,212,178,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87.4","Right","5.70","10.1","68.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.01269174,0.03485072,0.02215898,"Everton","Ipswich",1,"Jordan Pickford","GK",TRUE,41.0432650937286,0,-33.3099315514738,"J. Pickford",1652,92,"Everton",1652
1653,820,95,7,31,92.295,6.392,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 38, 217, 218)",TRUE,317896,82.215,5.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.1166666666667,2809527761,99,140,56,213,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78.3","Right","3.26","7.6","10.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.03485072,0.02756312,-0.0072876,"Everton","Ipswich",11,"Jack Harrison","Sub",NA,-6.35724385020406,0,-173.076551085189,"J. Harrison",1653,92,"Everton",1653
1654,821,95,8,31,82.215,5.168,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 137, 124, 126, 36, 37, 217, 218)",TRUE,8166,95.235,35.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.1333333333333,2809527807,99,140,56,213,141,212,178,1,155,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90.7","Center","1.17","52.8","33.4",NA,NA,NA,NA,NA,"737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,NA,NA,NA,"Everton","Ipswich",18,"Ashley Young","Sub",NA,26.7994479588745,0,67.0421201235631,"A. Young",1654,92,"Everton",1654
1655,737,95,11,165,7.665,32.98,"SecondHalf","Claim","Successful",NA,NA,NA,"c(91, 93, 104)",TRUE,280770,7.665,32.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.1833333333333,2809527817,99,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,"821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,NA,NA,NA,"Ipswich","Everton",31,"Alex Palmer","GK",TRUE,0,0,0,"A. Palmer",1655,92,"Everton",1655
1656,738,95,36,165,17.01,21.284,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 37, 216, 218)",TRUE,280770,69.825,25.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.6,2809528299,99,140,56,213,141,212,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66.5","Center","0.08","37.6","53.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,NA,NA,NA,"Ipswich","Everton",31,"Alex Palmer","GK",TRUE,52.7325620081443,0,4.63729851651243,"A. Palmer",1656,92,"Everton",1656
