"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Zone","type_value_Angle","type_value_PassEndY","type_value_Length","type_value_PassEndX","type_value_StandingSave","type_value_Longball","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_HeadPass","type_value_ShotAssist","type_value_KeyPass","type_value_IndividualPlay","type_value_OutOfBoxCentre","type_value_RegularPlay","type_value_GoalMouthY","type_value_Volley","type_value_MissRight","type_value_BlockedY","type_value_RightFoot","type_value_RelatedEventId","type_value_Assisted","type_value_BlockedX","type_value_GoalMouthZ","type_value_Chipped","type_value_LeftFoot","type_value_Cross","type_value_ThrowIn","type_value_HighClaim","type_value_KeeperThrow","type_value_Head","type_value_LayOff","type_value_IntentionalAssist","type_value_LeadingToAttempt","type_value_HighRight","type_value_BoxRight","type_value_Hands","type_value_Collected","type_value_KeeperSaveInTheBox","type_value_Foul","type_value_FreekickTaken","type_value_GoalKick","type_value_OtherBodyPart","type_value_Throughball","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_HighLeft","type_value_BigChanceCreated","type_value_FirstTouch","type_value_BigChance","type_value_LowCentre","type_value_SmallBoxRight","type_value_KeeperSaveInSixYard","type_value_MissHigh","type_value_SmallBoxCentre","type_value_BoxCentre","type_value_Blocked","type_value_OutfielderBlock","type_value_Yellow","type_value_LeadingToGoal","type_value_IntentionalGoalAssist","type_value_LowRight","type_value_SetPiece","type_value_ParriedDanger","type_value_DivingSave","type_value_KeeperSaveObox","type_value_LowLeft","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_TeamPlayerFormation","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_CaptainPlayerId","type_value_LastMan","type_value_MissLeft","type_value_CornerTaken","type_value_FromCorner","type_value_Red","type_value_DirectFreekick","type_value_OverRun","type_value_BlockedCross","type_value_BoxLeft","value_Zone","value_Angle","value_PassEndY","value_Length","value_PassEndX","value_StandingSave","value_Longball","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_HeadPass","value_ShotAssist","value_KeyPass","value_IndividualPlay","value_OutOfBoxCentre","value_RegularPlay","value_GoalMouthY","value_Volley","value_MissRight","value_BlockedY","value_RightFoot","value_RelatedEventId","value_Assisted","value_BlockedX","value_GoalMouthZ","value_Chipped","value_LeftFoot","value_Cross","value_ThrowIn","value_HighClaim","value_KeeperThrow","value_Head","value_LayOff","value_IntentionalAssist","value_LeadingToAttempt","value_HighRight","value_BoxRight","value_Hands","value_Collected","value_KeeperSaveInTheBox","value_Foul","value_FreekickTaken","value_GoalKick","value_OtherBodyPart","value_Throughball","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_HighLeft","value_BigChanceCreated","value_FirstTouch","value_BigChance","value_LowCentre","value_SmallBoxRight","value_KeeperSaveInSixYard","value_MissHigh","value_SmallBoxCentre","value_BoxCentre","value_Blocked","value_OutfielderBlock","value_Yellow","value_LeadingToGoal","value_IntentionalGoalAssist","value_LowRight","value_SetPiece","value_ParriedDanger","value_DivingSave","value_KeeperSaveObox","value_LowLeft","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_TeamPlayerFormation","value_TeamFormation","value_InvolvedPlayers","value_CaptainPlayerId","value_LastMan","value_MissLeft","value_CornerTaken","value_FromCorner","value_Red","value_DirectFreekick","value_OverRun","value_BlockedCross","value_BoxLeft","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1353,645,62,3,167,73.92,10.676,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,313171,69.615,7.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.0666666666667,2817470397,65,56,213,141,212,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right","3.78","11.0","5.4","66.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,0.02401521,0.02122129,-0.00279392,"Man City","Bournemouth",3,"Ruben Dias","DC",TRUE,-5.36160093003225,0,-143.410081739942,"R. Dias",1353,74,"Man City",1353
1354,645.5,62,3.5,167,69.615,7.48,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,136741,66.885,9.724,NA,NA,NA,NA,NA,646,NA,NA,NA,NA,64.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,0.02122129,0.01870347,-0.00251782,"Man City","Bournemouth",20,"Bernardo Silva","AMR",TRUE,0,-0.969347982326184,140.580546794012,"B. Silva",1354,74,"Man City",1354
1355,646,62,4,167,66.885,9.724,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 127, 35, 37, 216, 218)",TRUE,136741,61.005,53.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.0833333333333,2817470419,65,56,213,141,212,140,178,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","1.70","79.2","44.5","58.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,0.01870347,0.01870347,0,"Man City","Bournemouth",20,"Bernardo Silva","AMR",TRUE,-3.07886635590985,0,97.5892007202734,"B. Silva",1355,74,"Man City",1355
1356,647,62,9,167,61.005,53.856,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,297390,70.665,48.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.1666666666667,2817470423,65,56,213,141,212,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","5.75","70.9","11.2","67.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,0.01870347,0.0241224,0.00541893,"Man City","Bournemouth",25,"Manuel Akanji","DC",TRUE,11.1081150390932,0,-30.2962494444022,"M. Akanji",1356,74,"Man City",1356
1357,648,62,10,167,70.665,48.212,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,394749,62.475,47.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.1833333333333,2817470429,65,56,213,141,212,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","3.21","70.1","8.2","59.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,0.0241224,0.01935132,-0.00477108,"Man City","Bournemouth",7,"Omar Marmoush","AML",TRUE,-7.50744620900888,0,-176.199855124634,"O. Marmoush",1357,74,"Man City",1357
1358,649,62,11,167,62.475,47.668,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,402664,58.17,44.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.2,2817470447,65,56,213,141,212,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","3.80","65.2","5.4","55.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,0.01935132,0.01685596,-0.00249536,"Man City","Bournemouth",24,"Josko Gvardiol","DL",TRUE,-3.28953480315382,0,-142.260711524291,"J. Gvardiol",1358,74,"Man City",1358
1359,650,62,14,167,59.64,46.648,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,77464,68.67,49.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.25,2817470471,65,56,213,141,212,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","0.33","73.2","9.6","65.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,0.01935132,0.01935132,0,"Man City","Bournemouth",19,"Ilkay Gundogan","DMC",TRUE,7.48289230349874,0,19.1061308392647,"I. Gundogan",1359,74,"Man City",1359
1360,650.5,62,16,167,68.67,49.776,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,394749,78.645,37.808,NA,NA,NA,NA,NA,651,NA,NA,NA,NA,64.2833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,0.0241224,0.03511326,0.01099086,"Man City","Bournemouth",7,"Omar Marmoush","AML",TRUE,0,12.9787769238399,-50.1897202977084,"O. Marmoush",1360,74,"Man City",1360
1361,651,62,18,167,78.645,37.808,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 38, 217, 218)",TRUE,394749,84.525,26.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.3166666666667,2817470477,65,56,213,141,212,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","5.19","38.9","12.8","80.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,NA,NA,NA,"Man City","Bournemouth",7,"Omar Marmoush","AML",TRUE,4.80672566559845,0,-62.6254232693898,"O. Marmoush",1361,74,"Man City",1361
1362,499,62,19,183,22.785,44.472,"SecondHalf","Interception","Successful",NA,NA,NA,"c(91, 101, 56)",TRUE,468852,22.785,44.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.3333333333333,2817470479,65,56,NA,NA,NA,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,NA,NA,NA,"Bournemouth","Man City",2,"Dean Huijsen","DC",TRUE,0,0,0,"D. Huijsen",1362,75,"Bournemouth",1362
1363,499.5,62,21,183,22.785,44.472,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,344314,36.645,52.36,NA,NA,NA,NA,NA,501,NA,NA,NA,NA,64.3666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,0.01001304,0.01214719,0.00213415,"Bournemouth","Man City",16,"Marcus Tavernier","AML",TRUE,0,12.1014530570295,29.6450598612825,"M. Tavernier",1363,75,"Bournemouth",1363
1364,501,62,23,183,36.645,52.36,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,344314,65.835,63.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.4,2817470497,65,56,213,141,212,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","0.36","93.1","31.2","62.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,0.01214719,0.0174506,0.00530341,"Bournemouth","Man City",16,"Marcus Tavernier","AML",TRUE,21.8609621981142,0,20.5590566659968,"M. Tavernier",1364,75,"Bournemouth",1364
1365,501.5,62,25.5,183,65.835,63.308,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,295084,81.585,58.344,NA,NA,NA,NA,NA,502,NA,NA,NA,NA,64.4416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,0.0174506,0.02953272,0.01208212,"Bournemouth","Man City",7,"David Brooks","Sub",NA,0,15.1397271464992,-17.493527848028,"D. Brooks",1365,75,"Bournemouth",1365
1366,502,62,28,183,81.585,58.344,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 138, 124, 126, 36, 38, 217, 218)",TRUE,295084,99.645,34.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.4833333333333,2817470503,65,56,213,141,212,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,72,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","5.36","50.5","30.0","94.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,NA,NA,NA,"Bournemouth","Man City",7,"David Brooks","Sub",NA,28.4113183390468,0,-53.0431264846611,"D. Brooks",1366,75,"Bournemouth",1366
1367,652,62,29,167,5.355,32.98,"SecondHalf","KeeperPickup","Successful",NA,NA,NA,"93",FALSE,121774,5.355,32.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.5,2817470507,65,NA,NA,NA,NA,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,NA,NA,NA,"Man City","Bournemouth",31,"Ederson","GK",TRUE,0,0,0,"Ederson",1367,76,"Man City",1367
