"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Angle","type_value_Length","type_value_PassEndY","type_value_StandingSave","type_value_Zone","type_value_PassEndX","type_value_Longball","type_value_HeadPass","type_value_Chipped","type_value_ThrowIn","type_value_LayOff","type_value_OtherBodyPart","type_value_KeeperThrow","type_value_Defensive","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Head","type_value_LeadingToAttempt","type_value_LastMan","type_value_BlockedX","type_value_RightFoot","type_value_LowRight","type_value_GoalMouthZ","type_value_BoxCentre","type_value_RegularPlay","type_value_GoalMouthY","type_value_BlockedY","type_value_BigChance","type_value_ParriedDanger","type_value_DivingSave","type_value_Hands","type_value_KeeperSaveInTheBox","type_value_ShotAssist","type_value_KeyPass","type_value_LowCentre","type_value_RelatedEventId","type_value_LeftFoot","type_value_SixYardBlock","type_value_BoxRight","type_value_IndividualPlay","type_value_Blocked","type_value_Assisted","type_value_OutfielderBlock","type_value_ThrowinSetPiece","type_value_IntentionalAssist","type_value_FastBreak","type_value_FirstTouch","type_value_Collected","type_value_OutOfBoxCentre","type_value_Cross","type_value_BoxLeft","type_value_LowLeft","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_BigChanceCreated","type_value_SmallBoxCentre","type_value_FromCorner","type_value_HighRight","type_value_ParriedSafe","type_value_KeeperSaveInSixYard","type_value_HighLeft","type_value_MissHigh","type_value_GoalKick","type_value_KeeperSaveObox","type_value_Feet","type_value_Foul","type_value_FreekickTaken","type_value_BlockedCross","type_value_OverRun","type_value_Throughball","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_TeamPlayerFormation","type_value_TeamFormation","type_value_CaptainPlayerId","type_value_InvolvedPlayers","type_value_SmallBoxLeft","type_value_Volley","type_value_LeadingToGoal","type_value_IntentionalGoalAssist","type_value_Yellow","type_value_DirectFreekick","type_value_DeepBoxLeft","type_value_HighClaim","type_value_AerialFoul","value_Angle","value_Length","value_PassEndY","value_StandingSave","value_Zone","value_PassEndX","value_Longball","value_HeadPass","value_Chipped","value_ThrowIn","value_LayOff","value_OtherBodyPart","value_KeeperThrow","value_Defensive","value_OppositeRelatedEvent","value_Offensive","value_Head","value_LeadingToAttempt","value_LastMan","value_BlockedX","value_RightFoot","value_LowRight","value_GoalMouthZ","value_BoxCentre","value_RegularPlay","value_GoalMouthY","value_BlockedY","value_BigChance","value_ParriedDanger","value_DivingSave","value_Hands","value_KeeperSaveInTheBox","value_ShotAssist","value_KeyPass","value_LowCentre","value_RelatedEventId","value_LeftFoot","value_SixYardBlock","value_BoxRight","value_IndividualPlay","value_Blocked","value_Assisted","value_OutfielderBlock","value_ThrowinSetPiece","value_IntentionalAssist","value_FastBreak","value_FirstTouch","value_Collected","value_OutOfBoxCentre","value_Cross","value_BoxLeft","value_LowLeft","value_MissLeft","value_MissRight","value_CornerTaken","value_BigChanceCreated","value_SmallBoxCentre","value_FromCorner","value_HighRight","value_ParriedSafe","value_KeeperSaveInSixYard","value_HighLeft","value_MissHigh","value_GoalKick","value_KeeperSaveObox","value_Feet","value_Foul","value_FreekickTaken","value_BlockedCross","value_OverRun","value_Throughball","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_TeamPlayerFormation","value_TeamFormation","value_CaptainPlayerId","value_InvolvedPlayers","value_SmallBoxLeft","value_Volley","value_LeadingToGoal","value_IntentionalGoalAssist","value_Yellow","value_DirectFreekick","value_DeepBoxLeft","value_HighClaim","value_AerialFoul","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1444,719,79,26,13,28.98,7.548,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,322036,14.07,12.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.4166666666667,2816671981,80,213,212,141,NA,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.84","15.6","17.9",NA,"Back","13.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,0.00977659,0.00878589,-0.000990700000000001,"Arsenal","Newcastle",4,"Ben White","DR",TRUE,-13.0225676522161,0,162.769902911249,"B. White",1444,69,"Arsenal",1444
1445,721,79,28,13,12.81,12.036,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,386519,7.14,20.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.45,2816671991,80,213,212,141,178,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.16","10.2","30.1",NA,"Back","6.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,0.00878589,0.0088799,9.40100000000003e-05,"Arsenal","Newcastle",33,"Riccardo Calafiori","Sub",NA,-4.02084755843785,0,123.918398662721,"R. Calafiori",1445,69,"Arsenal",1445
1446,722,79,29,13,7.14,20.468,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 37, 216, 218)",TRUE,276366,59.01,29.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.4666666666667,2816672027,80,213,212,141,178,56,140,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.18","52.7","43.9",NA,"Center","56.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,NA,NA,NA,"Arsenal","Newcastle",22,"David Raya","GK",TRUE,52.6144842599328,0,10.2546806646367,"D. Raya",1446,69,"Arsenal",1446
1447,618,79,35,23,48.09,39.78,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 124, 36, 37, 216, 218)",TRUE,82726,54.81,44.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.5666666666667,2816672055,80,213,212,141,178,56,140,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.59","8.1","65.1",NA,"Center","52.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,0.01484598,0.01685596,0.00200998,"Newcastle","Arsenal",5,"Fabian Schar","DC",TRUE,5.97320550491477,0,33.7372633798136,"F. Schar",1447,69,"Arsenal",1447
1448,619,79,36,23,54.81,44.2,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 139, 36, 38, 216, 218)",TRUE,343501,65.835,43.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.5833333333333,2816672057,80,213,212,141,NA,56,140,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.19","11.1","63.5",NA,"Center","62.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,NA,NA,NA,"Newcastle","Arsenal",8,"Sandro Tonali","MC",TRUE,10.9894958944353,0,-5.28578724238808,"S. Tonali",1448,69,"Arsenal",1448
1449,723,79,37,13,33.18,20.06,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 139, 36, 38, 216, 218)",TRUE,238940,42,18.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.6,2816672107,80,213,212,141,NA,56,140,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.08","9.0","26.8",NA,"Back","40.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,0.01110462,0.01269174,0.00158712,"Arsenal","Newcastle",5,"Thomas Partey","MC",TRUE,8.21512002173384,0,-11.7589497667386,"T. Partey",1449,69,"Arsenal",1449
1450,724,79,39,13,42.84,18.496,"SecondHalf","Dispossessed","Successful",NA,NA,NA,"c(91, 70)",TRUE,247454,42.84,18.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.6333333333333,2816672113,80,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,"620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,NA,NA,NA,"Arsenal","Newcastle",8,"Martin Odegaard","MC",TRUE,0,0,0,"M. Odegaard",1450,69,"Arsenal",1450
1451,620,79,39,23,62.16,49.504,"SecondHalf","Tackle","Unsuccessful",NA,NA,NA,"c(91, 142)",TRUE,338780,62.16,49.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.6333333333333,2816672141,80,NA,NA,NA,178,56,NA,NA,NA,NA,NA,NA,NA,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,"724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,NA,NA,NA,"Newcastle","Arsenal",39,"Bruno Guimaraes","MC",TRUE,0,0,0,"B. Guimaraes",1451,69,"Arsenal",1451
1452,725,79,42,13,52.08,24.344,"SecondHalf","Foul","Successful",NA,NA,NA,"c(91, 63)",TRUE,326413,52.08,24.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.6833333333333,2816672163,80,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,"621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,NA,NA,NA,"Arsenal","Newcastle",29,"Kai Havertz","Sub",NA,0,0,0,"K. Havertz",1452,69,"Arsenal",1452
1453,621,79,42,23,52.92,43.656,"SecondHalf","Foul","Unsuccessful",NA,NA,NA,"64",FALSE,82277,52.92,43.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.6833333333333,2816672193,80,NA,NA,NA,178,56,NA,NA,NA,NA,NA,NA,NA,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,"725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,NA,NA,NA,"Newcastle","Arsenal",33,"Dan Burn","DC",TRUE,0,0,0,"D. Burn",1453,69,"Arsenal",1453
1454,726,80,17,13,56.07,23.868,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 124, 127, 132, 205, 36, 37, 217, 218)",TRUE,238940,88.2,67.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.2666666666667,2816672639,81,213,212,141,178,56,140,1,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.93","54.0","99.0",NA,"Left","84.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,0.01685596,0.03485072,0.01799476,"Arsenal","Newcastle",5,"Thomas Partey","MC",TRUE,12.6523005000517,0,53.5194221574111,"T. Partey",1454,69,"Arsenal",1454
1455,727,80,20,13,88.41,67.32,"SecondHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,113994,88.41,67.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.3166666666667,2816672647,81,NA,NA,NA,178,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,NA,NA,NA,"Arsenal","Newcastle",19,"Leandro Trossard","FW",TRUE,0,0,0,"L. Trossard",1455,69,"Arsenal",1455
1456,729,80,32,13,0,0,"SecondHalf","Card","Successful",NA,NA,NA,"65",FALSE,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Yellow",NA,80.5166666666667,2816672801,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,NA,NA,NA,"Arsenal","Newcastle",NA,NA,NA,NA,0,0,0,NA,1456,69,"Arsenal",1456
1457,624,80,37,23,27.51,0,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 212, 36, 37, 216)",TRUE,100599,35.7,2.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.6,2816672841,81,213,212,141,NA,56,140,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.42","9.0","4.1",NA,"Back","34.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,0.00977659,0.01126267,0.00148608,"Newcastle","Arsenal",17,"Emil Krafth","Sub",NA,8.61645338468352,0,18.7993516013934,"E. Krafth",1457,69,"Arsenal",1457
1458,625,80,38,23,35.7,2.788,"SecondHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,416209,35.7,2.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.6166666666667,2816672845,81,NA,NA,NA,178,56,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,NA,NA,NA,"Newcastle","Arsenal",18,"William Osula","Sub",NA,0,0,0,"W. Osula",1458,69,"Arsenal",1458
