"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Angle","type_value_PassEndX","type_value_Zone","type_value_PassEndY","type_value_StandingSave","type_value_Length","type_value_Longball","type_value_HeadPass","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_Offensive","type_value_Foul","type_value_FreekickTaken","type_value_ThrowIn","type_value_Head","type_value_Chipped","type_value_LayOff","type_value_Cross","type_value_RightFoot","type_value_GoalKick","type_value_OtherBodyPart","type_value_HighClaim","type_value_LastMan","type_value_BoxCentre","type_value_GoalMouthY","type_value_RegularPlay","type_value_GoalMouthZ","type_value_IndividualPlay","type_value_MissRight","type_value_LeftFoot","type_value_BlockedCross","type_value_ShotAssist","type_value_IntentionalAssist","type_value_KeyPass","type_value_BlockedX","type_value_Assisted","type_value_RelatedEventId","type_value_FirstTouch","type_value_BlockedY","type_value_LowLeft","type_value_Collected","type_value_DivingSave","type_value_Hands","type_value_KeeperSaveInTheBox","type_value_KeeperThrow","type_value_OverRun","type_value_OutOfBoxCentre","type_value_LowCentre","type_value_Blocked","type_value_OutfielderBlock","type_value_Yellow","type_value_MissLeft","type_value_CornerTaken","type_value_MissHigh","type_value_BigChanceCreated","type_value_BigChance","type_value_ParriedDanger","type_value_Feet","type_value_LowRight","type_value_VoidYellowCard","type_value_LeadingToGoal","type_value_IntentionalGoalAssist","type_value_SmallBoxCentre","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_InvolvedPlayers","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_TeamPlayerFormation","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_SetPiece","type_value_OutOfBoxRight","type_value_Throughball","type_value_SecondYellow","type_value_BoxRight","type_value_HighRight","type_value_ParriedSafe","type_value_FromCorner","type_value_BoxLeft","type_value_SixYardBlock","type_value_Volley","type_value_SmallBoxRight","type_value_KeeperSaveInSixYard","value_Angle","value_PassEndX","value_Zone","value_PassEndY","value_StandingSave","value_Length","value_Longball","value_HeadPass","value_OppositeRelatedEvent","value_Defensive","value_Offensive","value_Foul","value_FreekickTaken","value_ThrowIn","value_Head","value_Chipped","value_LayOff","value_Cross","value_RightFoot","value_GoalKick","value_OtherBodyPart","value_HighClaim","value_LastMan","value_BoxCentre","value_GoalMouthY","value_RegularPlay","value_GoalMouthZ","value_IndividualPlay","value_MissRight","value_LeftFoot","value_BlockedCross","value_ShotAssist","value_IntentionalAssist","value_KeyPass","value_BlockedX","value_Assisted","value_RelatedEventId","value_FirstTouch","value_BlockedY","value_LowLeft","value_Collected","value_DivingSave","value_Hands","value_KeeperSaveInTheBox","value_KeeperThrow","value_OverRun","value_OutOfBoxCentre","value_LowCentre","value_Blocked","value_OutfielderBlock","value_Yellow","value_MissLeft","value_CornerTaken","value_MissHigh","value_BigChanceCreated","value_BigChance","value_ParriedDanger","value_Feet","value_LowRight","value_VoidYellowCard","value_LeadingToGoal","value_IntentionalGoalAssist","value_SmallBoxCentre","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_InvolvedPlayers","value_CaptainPlayerId","value_TeamFormation","value_TeamPlayerFormation","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_SetPiece","value_OutOfBoxRight","value_Throughball","value_SecondYellow","value_BoxRight","value_HighRight","value_ParriedSafe","value_FromCorner","value_BoxLeft","value_SixYardBlock","value_Volley","value_SmallBoxRight","value_KeeperSaveInSixYard","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1115,451,65,28,24,81.48,13.396,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 37, 217, 218)",TRUE,322043,74.34,22.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.5333333333333,2812833113,74,213,140,56,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.22","70.8","Center","33.5",NA,"11.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 02:42:32",11248,"Vitality Stadium","Stuart Attwell","0 : 1",183,24,0.02953272,0.0241224,-0.00541032,"Aston Villa","Bournemouth",2,"Matty Cash","DR",TRUE,-1.38005352585669,0,127.266401900977,"M. Cash",1115,59,"Aston Villa",1115
1116,452,65,30,24,74.235,23.8,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 37, 217, 218)",TRUE,331790,70.35,38.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.5666666666667,2812833165,74,213,140,56,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.84","67.0","Center","55.9",NA,"14.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 02:42:32",11248,"Vitality Stadium","Stuart Attwell","0 : 1",183,24,0.0241224,0.02385149,-0.000270909999999999,"Aston Villa","Bournemouth",44,"Boubacar Kamara","DMC",TRUE,-2.46968741487886,0,105.288884896365,"B. Kamara",1116,59,"Aston Villa",1116
1117,452.5,65,32,24,70.35,38.012,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,400815,71.4,35.088,NA,NA,NA,NA,NA,453,NA,NA,NA,NA,73.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 02:42:32",11248,"Vitality Stadium","Stuart Attwell","0 : 1",183,24,0.02385149,0.02385149,0,"Aston Villa","Bournemouth",24,"Amadou Onana","DMC",TRUE,0,1.26388366838076,-70.246932496379,"A. Onana",1117,59,"Aston Villa",1117
1118,453,65,34,24,71.4,35.088,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,400815,75.075,27.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.6333333333333,2812833199,74,213,140,56,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.15","71.5","Center","39.9",NA,"8.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 02:42:32",11248,"Vitality Stadium","Stuart Attwell","0 : 1",183,24,0.02385149,0.02385149,0,"Aston Villa","Bournemouth",24,"Amadou Onana","DMC",TRUE,2.91459694356336,0,-65.2070512470318,"A. Onana",1118,59,"Aston Villa",1118
1119,453.5,65,35,24,75.075,27.132,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,331790,79.695,23.052,NA,NA,NA,NA,NA,454,NA,NA,NA,NA,73.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 02:42:32",11248,"Vitality Stadium","Stuart Attwell","0 : 1",183,24,0.02385149,0.02855202,0.00470053,"Aston Villa","Bournemouth",44,"Boubacar Kamara","DMC",TRUE,0,3.13125767805532,-41.4482666451796,"B. Kamara",1119,59,"Aston Villa",1119
1120,454,65,36,24,79.695,23.052,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,331790,86.205,8.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.6666666666667,2812833281,74,213,140,56,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.15","82.1","Right","13.2",NA,"15.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 02:42:32",11248,"Vitality Stadium","Stuart Attwell","0 : 1",183,24,0.02855202,0.02953272,0.000980699999999998,"Aston Villa","Bournemouth",44,"Boubacar Kamara","DMC",TRUE,-3.72445145255258,0,-65.1799616451278,"B. Kamara",1120,59,"Aston Villa",1120
1121,455,65,40,24,86.1,9.384,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 138, 124, 126, 36, 37, 217, 218)",TRUE,322043,93.24,33.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.7333333333333,2812833303,74,213,140,56,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.28","88.8","Center","49.3",NA,"25.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 02:42:32",11248,"Vitality Stadium","Stuart Attwell","0 : 1",183,24,NA,NA,NA,"Aston Villa","Bournemouth",2,"Matty Cash","DR",TRUE,19.2651487780788,0,73.5231186063121,"M. Cash",1121,59,"Aston Villa",1121
1122,602,65,41,183,9.975,39.984,"SecondHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 215)",TRUE,468852,3.675,55.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.75,2812833335,74,213,140,56,141,NA,212,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.96","3.5","Back","81.1",NA,"16.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 02:42:32",11248,"Vitality Stadium","Stuart Attwell","0 : 1",183,24,NA,NA,NA,"Bournemouth","Aston Villa",2,"Dean Huijsen","DC",TRUE,0,0,112.560815971003,"D. Huijsen",1122,60,"Bournemouth",1122
1123,603,65,44,183,3.675,55.148,"SecondHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,344314,3.675,55.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.8,2812833355,74,NA,NA,56,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 02:42:32",11248,"Vitality Stadium","Stuart Attwell","0 : 1",183,24,NA,NA,NA,"Bournemouth","Aston Villa",16,"Marcus Tavernier","AMR",TRUE,0,0,0,"M. Tavernier",1123,60,"Bournemouth",1123
1124,456,65,45,24,94.605,8.364,"SecondHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,322043,94.605,8.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.8166666666667,2812833377,74,NA,NA,56,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 02:42:32",11248,"Vitality Stadium","Stuart Attwell","0 : 1",183,24,NA,NA,NA,"Aston Villa","Bournemouth",2,"Matty Cash","DR",TRUE,0,0,0,"M. Cash",1124,60,"Bournemouth",1124
1125,605,65,47,183,13.965,66.028,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,344314,40.53,67.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.85,2812833579,74,213,140,56,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.05","38.6","Back","98.9",NA,"26.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 02:42:32",11248,"Vitality Stadium","Stuart Attwell","0 : 1",183,24,0.00779616,0.01126267,0.00346651,"Bournemouth","Aston Villa",16,"Marcus Tavernier","AMR",TRUE,23.9645647141866,0,2.63807526191686,"M. Tavernier",1125,60,"Bournemouth",1125
1126,605.5,65,53.5,183,40.53,67.252,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,331579,74.235,47.804,NA,NA,NA,NA,NA,606,NA,NA,NA,NA,73.9583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 02:42:32",11248,"Vitality Stadium","Stuart Attwell","0 : 1",183,24,0.01126267,0.0241224,0.01285973,"Bournemouth","Aston Villa",19,"Justin Kluivert","Sub",NA,0,38.8202118780042,-29.9852202017752,"J. Kluivert",1126,60,"Bournemouth",1126
1127,606,66,0,183,74.235,47.804,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,331579,97.86,57.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.0666666666667,2812833611,75,213,140,56,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.40","93.2","Left","84.8",NA,"25.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 02:42:32",11248,"Vitality Stadium","Stuart Attwell","0 : 1",183,24,0.0241224,0.04647721,0.02235481,"Bournemouth","Aston Villa",19,"Justin Kluivert","Sub",NA,9.00226308040144,0,22.6534366900069,"J. Kluivert",1127,60,"Bournemouth",1127
1128,607,66,3,183,97.65,59.092,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 138, 126, 38, 217, 218)",TRUE,344314,97.65,57.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.1166666666667,2812833619,75,213,140,56,141,178,212,NA,NA,233,NA,286,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.71","93.0","Left","84.2",NA,"1.8",NA,NA,"457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 02:42:32",11248,"Vitality Stadium","Stuart Attwell","0 : 1",183,24,NA,NA,NA,"Bournemouth","Aston Villa",16,"Marcus Tavernier","AMR",TRUE,1.75650280151741,0,-90,"M. Tavernier",1128,60,"Bournemouth",1128
1129,457,66,3,24,5.775,12.716,"SecondHalf","Clearance","Successful",NA,NA,NA,"c(91, 59)",TRUE,331790,5.775,12.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.1166666666667,2812833631,75,NA,NA,56,NA,178,NA,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 02:42:32",11248,"Vitality Stadium","Stuart Attwell","0 : 1",183,24,NA,NA,NA,"Aston Villa","Bournemouth",44,"Boubacar Kamara","DMC",TRUE,0,0,0,"B. Kamara",1129,60,"Bournemouth",1129
