"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Length","type_value_Zone","type_value_StandingSave","type_value_PassEndY","type_value_Angle","type_value_PassEndX","type_value_Longball","type_value_HeadPass","type_value_Chipped","type_value_OtherBodyPart","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_ThrowIn","type_value_IntentionalAssist","type_value_LeftFoot","type_value_Cross","type_value_ShotAssist","type_value_KeyPass","type_value_BoxCentre","type_value_LowCentre","type_value_RelatedEventId","type_value_GoalMouthZ","type_value_RegularPlay","type_value_GoalMouthY","type_value_FirstTouch","type_value_Assisted","type_value_BlockedY","type_value_BlockedX","type_value_Head","type_value_DivingSave","type_value_Collected","type_value_Hands","type_value_KeeperSaveInTheBox","type_value_GoalKick","type_value_LayOff","type_value_RightFoot","type_value_HighClaim","type_value_KeeperThrow","type_value_BlockedCross","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_Foul","type_value_FreekickTaken","type_value_Yellow","type_value_FromCorner","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_HighLeft","type_value_SmallBoxRight","type_value_BigChance","type_value_LowLeft","type_value_OutOfBoxCentre","type_value_IndividualPlay","type_value_Blocked","type_value_OutfielderBlock","type_value_ThrowinSetPiece","type_value_Throughball","type_value_BoxRight","type_value_HighRight","type_value_MissHigh","type_value_OverRun","type_value_LowRight","type_value_ParriedSafe","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_LeadingToAttempt","type_value_Volley","type_value_SixYardBlock","type_value_SmallBoxLeft","type_value_DeepBoxRight","type_value_FastBreak","type_value_Feet","type_value_HighCentre","value_Length","value_Zone","value_StandingSave","value_PassEndY","value_Angle","value_PassEndX","value_Longball","value_HeadPass","value_Chipped","value_OtherBodyPart","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_ThrowIn","value_IntentionalAssist","value_LeftFoot","value_Cross","value_ShotAssist","value_KeyPass","value_BoxCentre","value_LowCentre","value_RelatedEventId","value_GoalMouthZ","value_RegularPlay","value_GoalMouthY","value_FirstTouch","value_Assisted","value_BlockedY","value_BlockedX","value_Head","value_DivingSave","value_Collected","value_Hands","value_KeeperSaveInTheBox","value_GoalKick","value_LayOff","value_RightFoot","value_HighClaim","value_KeeperThrow","value_BlockedCross","value_MissLeft","value_MissRight","value_CornerTaken","value_Foul","value_FreekickTaken","value_Yellow","value_FromCorner","value_BigChanceCreated","value_IntentionalGoalAssist","value_HighLeft","value_SmallBoxRight","value_BigChance","value_LowLeft","value_OutOfBoxCentre","value_IndividualPlay","value_Blocked","value_OutfielderBlock","value_ThrowinSetPiece","value_Throughball","value_BoxRight","value_HighRight","value_MissHigh","value_OverRun","value_LowRight","value_ParriedSafe","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_CaptainPlayerId","value_TeamPlayerFormation","value_InvolvedPlayers","value_TeamFormation","value_LeadingToAttempt","value_Volley","value_SixYardBlock","value_SmallBoxLeft","value_DeepBoxRight","value_FastBreak","value_Feet","value_HighCentre","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1191,584,73,35,189,9.135,22.848,"SecondHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 215)",TRUE,353377,25.2,24.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.5666666666667,2812669583,76,212,56,NA,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.1","Back",NA,"36.0","0.10","24.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Brentford","Ipswich",19,"Bryan Mbeumo","AMR",TRUE,0,0,5.80062414371696,"B. Mbeumo",1191,58,"Ipswich",1191
1192,557,73,37,165,76.23,43.452,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 38, 217, 218)",TRUE,134666,76.125,25.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.6,2812669673,76,212,56,178,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.0","Center",NA,"37.4","4.71","72.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.0241224,0.0241224,0,"Ipswich","Brentford",5,"Sam Morsy","DMC",TRUE,0.163519645537122,0,-90.3338506528283,"S. Morsy",1192,58,"Ipswich",1192
1193,557.5,73,39.5,165,76.125,25.432,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,430908,93.03,12.376,NA,NA,NA,NA,NA,558,NA,NA,NA,NA,75.6416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.0241224,0.04066992,0.01654752,"Ipswich","Brentford",20,"Omari Hutchinson","AMR",TRUE,0,5.40341482360483,-37.6794790337779,"O. Hutchinson",1193,58,"Ipswich",1193
1194,558,73,42,165,93.03,12.376,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 137, 124, 126, 36, 37, 217, 218)",TRUE,430908,99.96,36.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.6833333333333,2812669717,76,212,56,178,141,213,140,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.7","Center",NA,"53.1","1.29","95.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Ipswich","Brentford",20,"Omari Hutchinson","AMR",TRUE,19.252869938919,0,73.7216261084973,"O. Hutchinson",1194,58,"Ipswich",1194
1195,585,73,44,189,6.09,34.816,"SecondHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 215)",TRUE,372724,13.755,35.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.7166666666667,2812669731,76,212,56,178,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.7","Back",NA,"51.5","0.03","13.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Brentford","Ipswich",22,"Nathan Collins","DC",TRUE,0,0,1.52453756775143,"N. Collins",1195,58,"Ipswich",1195
1196,559,73,46,165,88.83,30.464,"SecondHalf","MissedShots","Successful",NA,NA,NA,"c(91, 7, 90, 10, 1, 5, 12)",TRUE,381161,88.83,30.464,NA,NA,4.2,41.14,TRUE,NA,NA,NA,NA,NA,75.75,2812669763,76,NA,56,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,103,NA,102,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,73,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.2",NA,"60.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Ipswich","Brentford",24,"Jacob Greaves","DL",TRUE,0,0,0,"J. Greaves",1196,58,"Ipswich",1196
1197,588,74,38,189,2.73,31.688,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 37, 217, 218)",TRUE,115131,70.455,34.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.6166666666667,2812671041,77,212,56,NA,141,213,140,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67.8","Center",NA,"50.1","0.04","67.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Brentford","Ipswich",1,"Mark Flekken","GK",TRUE,67.7510632245022,0,2.01266683994963,"M. Flekken",1197,58,"Ipswich",1197
1198,562,74,41,165,34.86,37.944,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 29, 139, 36, 37, 216, 218)",TRUE,231118,44.73,39.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.6666666666667,2812671167,77,212,56,NA,141,213,140,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1","Back",NA,"58.8","0.20","42.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Ipswich","Brentford",15,"Cameron Burgess","DC",TRUE,9.68446200649518,0,11.6778512784161,"C. Burgess",1198,58,"Ipswich",1198
1199,589,74,43,189,58.38,27.608,"SecondHalf","Aerial","Successful",NA,NA,NA,"c(197, 199)",FALSE,470031,58.38,27.608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.7,2812671103,77,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,"563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Brentford","Ipswich",33,"Michael Kayode","DR",TRUE,0,0,0,"M. Kayode",1199,58,"Ipswich",1199
1200,563,74,43,165,46.62,40.392,"SecondHalf","Aerial","Unsuccessful",NA,NA,NA,"c(198, 200)",FALSE,363516,46.62,40.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.7,2812671181,77,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,"589",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Ipswich","Brentford",47,"Jack Clarke","Sub",NA,0,0,0,"J. Clarke",1200,58,"Ipswich",1200
1201,590,74,43,189,55.23,26.792,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 139, 36, 37, 216, 218)",TRUE,470031,63.63,37.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.7,2812671131,77,212,56,NA,141,213,140,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.3","Center",NA,"54.6","0.89","60.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.01689528,0.0199707,0.00307542,"Brentford","Ipswich",33,"Michael Kayode","DR",TRUE,8.80115896433447,0,50.8994636731489,"M. Kayode",1201,58,"Ipswich",1201
1202,591,74,45,189,63.63,37.128,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 35, 37, 216, 218)",TRUE,296240,56.805,44.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.7333333333333,2812671153,77,212,56,178,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.9","Center",NA,"65.2","2.33","54.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Brentford","Ipswich",11,"Yoane Wissa","FW",TRUE,-7.80279465941262,0,133.436625294635,"Y. Wissa",1202,58,"Ipswich",1202
1203,564,74,46,165,46.83,29.036,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 37, 216, 218)",TRUE,134666,64.68,37.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.75,2812671213,77,212,56,178,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.9","Center",NA,"55.8","0.46","61.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Ipswich","Brentford",5,"Sam Morsy","DMC",TRUE,17.8689831488329,0,26.5213806218814,"S. Morsy",1203,58,"Ipswich",1203
1204,592,74,47,189,36.96,39.576,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 38, 216, 218)",TRUE,351705,62.265,24.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.7666666666667,2812671291,77,212,56,178,141,213,140,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29.6","Center",NA,"35.5","5.74","59.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Brentford","Ipswich",4,"Sepp van den Berg","DC",TRUE,24.4103767317126,0,-31.3831085474372,"S. v. den Berg",1204,59,"Brentford",1204
1205,566,74,53,165,47.67,46.58,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 38, 217, 218)",TRUE,231118,77.805,25.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.8666666666667,2812671445,77,212,56,178,141,213,140,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36.5","Center",NA,"38.2","5.68","74.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Ipswich","Brentford",15,"Cameron Burgess","DC",TRUE,30.3399392094217,0,-34.3613237831727,"C. Burgess",1205,59,"Brentford",1205
1206,594,74,57,189,25.305,46.784,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,368512,10.71,37.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.9333333333333,2812671533,77,212,56,178,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.2","Back",NA,"55.5","3.70","10.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.01001304,0.01082722,0.000814179999999999,"Brentford","Ipswich",23,"Keane Lewis-Potter","DL",TRUE,-13.6503059189142,0,-148.21498408804,"K. Lewis-Potter",1206,59,"Brentford",1206
