"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_StandingSave","type_value_PassEndY","type_value_PassEndX","type_value_Length","type_value_Angle","type_value_Zone","type_value_Chipped","type_value_Longball","type_value_Head","type_value_ThrowIn","type_value_Defensive","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_GoalKick","type_value_HeadPass","type_value_OtherBodyPart","type_value_LeftFoot","type_value_Cross","type_value_KeeperThrow","type_value_Foul","type_value_FreekickTaken","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_LayOff","type_value_RightFoot","type_value_MissLeft","type_value_CornerTaken","type_value_Throughball","type_value_IntentionalAssist","type_value_ShotAssist","type_value_KeyPass","type_value_BoxLeft","type_value_MissRight","type_value_GoalMouthY","type_value_GoalMouthZ","type_value_Assisted","type_value_RegularPlay","type_value_FirstTouch","type_value_RelatedEventId","type_value_Volley","type_value_BoxCentre","type_value_MissHigh","type_value_BigChanceCreated","type_value_BigChance","type_value_LeadingToAttempt","type_value_LowCentre","type_value_BlockedY","type_value_BlockedX","type_value_DivingSave","type_value_Hands","type_value_ParriedSafe","type_value_KeeperSaveInTheBox","type_value_LastMan","type_value_IntentionalGoalAssist","type_value_IndividualPlay","type_value_OneOnOne","type_value_BoxRight","type_value_Blocked","type_value_OutOfBoxCentre","type_value_OutfielderBlock","type_value_FromCorner","type_value_LowRight","type_value_BlockedCross","type_value_HighCentre","type_value_Yellow","type_value_HighRight","type_value_Collected","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_InvolvedPlayers","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_TeamPlayerFormation","type_value_ThrowinSetPiece","type_value_LowLeft","type_value_SmallBoxCentre","type_value_OverRun","type_value_DirectFreekick","value_StandingSave","value_PassEndY","value_PassEndX","value_Length","value_Angle","value_Zone","value_Chipped","value_Longball","value_Head","value_ThrowIn","value_Defensive","value_OppositeRelatedEvent","value_Offensive","value_GoalKick","value_HeadPass","value_OtherBodyPart","value_LeftFoot","value_Cross","value_KeeperThrow","value_Foul","value_FreekickTaken","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_LayOff","value_RightFoot","value_MissLeft","value_CornerTaken","value_Throughball","value_IntentionalAssist","value_ShotAssist","value_KeyPass","value_BoxLeft","value_MissRight","value_GoalMouthY","value_GoalMouthZ","value_Assisted","value_RegularPlay","value_FirstTouch","value_RelatedEventId","value_Volley","value_BoxCentre","value_MissHigh","value_BigChanceCreated","value_BigChance","value_LeadingToAttempt","value_LowCentre","value_BlockedY","value_BlockedX","value_DivingSave","value_Hands","value_ParriedSafe","value_KeeperSaveInTheBox","value_LastMan","value_IntentionalGoalAssist","value_IndividualPlay","value_OneOnOne","value_BoxRight","value_Blocked","value_OutOfBoxCentre","value_OutfielderBlock","value_FromCorner","value_LowRight","value_BlockedCross","value_HighCentre","value_Yellow","value_HighRight","value_Collected","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_InvolvedPlayers","value_CaptainPlayerId","value_TeamFormation","value_TeamPlayerFormation","value_ThrowinSetPiece","value_LowLeft","value_SmallBoxCentre","value_OverRun","value_DirectFreekick","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1257,561,71,4,13,3.675,27.268,"SecondHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 215)",TRUE,361822,19.635,47.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.1333333333333,2809641289,74,NA,141,140,212,213,56,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69.9","18.7","25.8","0.90","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,NA,NA,NA,"Arsenal","Bournemouth",2,"William Saliba","DC",TRUE,0,0,51.7759032489857,"W. Saliba",1257,71,"Bournemouth",1257
1258,562,71,7,13,21.525,45.628,"SecondHalf","TakeOn","Successful",NA,NA,NA,"c(91, 54)",TRUE,380706,21.525,45.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.1833333333333,2809641317,74,178,NA,NA,NA,NA,56,NA,NA,NA,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,NA,NA,NA,"Arsenal","Bournemouth",11,"Gabriel Martinelli","FWL",TRUE,0,0,0,"G. Martinelli",1258,71,"Bournemouth",1258
1259,582,71,7,183,83.475,22.372,"SecondHalf","Challenge","Unsuccessful",NA,NA,NA,"55",FALSE,399826,83.475,22.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.1833333333333,2809641303,74,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,"562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,NA,NA,NA,"Bournemouth","Arsenal",27,"Illia Zabarnyi","DC",TRUE,0,0,0,"I. Zabarnyi",1259,71,"Bournemouth",1259
1260,582.5,71,8,183,83.475,22.372,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,136456,74.34,18.564,NA,NA,NA,NA,NA,583,NA,NA,NA,NA,73.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.02855202,0.0241224,-0.00442962,"Bournemouth","Arsenal",4,"Lewis Cook","DMC",TRUE,0,-9.86146208198943,-157.370783183787,"L. Cook",1260,71,"Bournemouth",1260
1261,564,71,9,13,30.66,49.436,"SecondHalf","TakeOn","Unsuccessful",NA,NA,NA,"c(91, 53)",TRUE,380706,30.66,49.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.2166666666667,2809641387,74,178,NA,NA,NA,NA,56,NA,NA,NA,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,NA,NA,NA,"Arsenal","Bournemouth",11,"Gabriel Martinelli","FWL",TRUE,0,0,0,"G. Martinelli",1261,72,"Arsenal",1261
1262,583,71,9,183,74.34,18.564,"SecondHalf","Tackle","Unsuccessful",NA,NA,NA,"c(91, 142)",TRUE,136456,74.34,18.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.2166666666667,2809641381,74,178,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,"564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,NA,NA,NA,"Bournemouth","Arsenal",4,"Lewis Cook","DMC",TRUE,0,0,0,"L. Cook",1262,72,"Arsenal",1262
1263,565,71,13,13,21.945,52.972,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,467918,30.135,52.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.2833333333333,2809641449,74,178,141,140,212,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77.8","28.7","8.2","6.27","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.00942382,0.0105949,0.00117108,"Arsenal","Bournemouth",49,"Myles Lewis-Skelly","DL",TRUE,7.979479638589,0,-0.475704942893537,"M. Lewis-Skelly",1263,72,"Arsenal",1263
1264,566,71,16,13,28.56,51,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,113994,27.51,33.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.3333333333333,2809641503,74,178,141,140,212,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49.1","26.2","17.6","4.65","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.01110462,0.01132376,0.00021914,"Arsenal","Bournemouth",19,"Leandro Trossard","FW",TRUE,0.815141058032182,0,-93.4118466215862,"L. Trossard",1264,72,"Arsenal",1264
1265,567,71,18,13,27.51,33.388,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,238940,30.24,16.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.3666666666667,2809641533,74,178,141,140,212,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.9","28.8","17.4","4.87","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.01132376,0.0105949,-0.00072886,"Arsenal","Bournemouth",5,"Thomas Partey","MC",TRUE,0.654606307007356,0,-80.948066329342,"T. Partey",1265,72,"Arsenal",1265
1266,568,71,21,13,31.92,15.436,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 124, 128, 36, 38, 216, 218)",TRUE,322036,68.46,6.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.4166666666667,2809641585,74,178,141,140,212,213,56,155,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.1","65.2","37.7","6.04","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,NA,NA,NA,"Arsenal","Bournemouth",4,"Ben White","DR",TRUE,29.4806303610218,0,-14.2028862360951,"B. White",1266,72,"Arsenal",1266
1267,584,71,24,183,29.19,60.792,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 139, 36, 38, 216, 218)",TRUE,422183,41.475,59.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.4666666666667,2809641623,74,NA,141,140,212,213,56,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87.2","39.5","12.4","6.16","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.00977659,0.01126267,0.00148608,"Bournemouth","Arsenal",11,"Dango Ouattara","AML",TRUE,12.0287585010596,0,-6.94298158108241,"D. Ouattara",1267,72,"Arsenal",1267
1268,586,71,26,183,41.475,59.296,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,468852,54.495,63.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.5,2809641649,74,178,141,140,212,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93.0","51.9","13.6","0.29","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.01214719,0.01473596,0.00258877,"Bournemouth","Arsenal",2,"Dean Huijsen","DC",TRUE,10.0176071632637,0,16.852536057427,"D. Huijsen",1268,72,"Arsenal",1268
1269,587,71,27,183,54.495,63.24,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,424273,46.2,54.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.5166666666667,2809641671,74,178,141,140,212,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80.6","44.0","11.8","3.94","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.01473596,0.0138454,-0.000890559999999999,"Bournemouth","Arsenal",3,"Milos Kerkez","DL",TRUE,-4.01451913449211,0,-134.530737951802,"M. Kerkez",1269,72,"Arsenal",1269
1270,569.5,71,32,13,39.375,12.24,"SecondHalf","Carry","Successful",999,"takeOns","1","NULL",TRUE,361822,14.595,17.204,NA,NA,NA,NA,NA,571,NA,NA,NA,NA,73.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.01214719,0.00977745,-0.00236974,"Arsenal","Bournemouth",2,"William Saliba","DC",TRUE,0,-22.8134526945458,168.672282643414,"W. Saliba",1270,72,"Arsenal",1270
1271,569,71,32,13,39.375,12.24,"SecondHalf","Challenge","Unsuccessful",NA,NA,NA,"55",FALSE,322036,39.375,12.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.6,2809641743,74,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,NA,NA,NA,"Arsenal","Bournemouth",4,"Ben White","DR",TRUE,0,0,0,"B. White",1271,72,"Arsenal",1271
1272,588,71,32,183,65.625,55.76,"SecondHalf","TakeOn","Successful",NA,NA,NA,"c(91, 54)",TRUE,410998,65.625,55.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.6,2809641831,74,178,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,"569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,NA,NA,NA,"Bournemouth","Arsenal",8,"Alex Scott","Sub",NA,0,0,0,"A. Scott",1272,72,"Arsenal",1272
