"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Length","type_value_PassEndY","type_value_Angle","type_value_Zone","type_value_PassEndX","type_value_StandingSave","type_value_Chipped","type_value_Longball","type_value_HeadPass","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_ThrowIn","type_value_LayOff","type_value_Head","type_value_MissHigh","type_value_GoalKick","type_value_Foul","type_value_FreekickTaken","type_value_ShotAssist","type_value_KeyPass","type_value_GoalMouthZ","type_value_GoalMouthY","type_value_OutOfBoxCentre","type_value_RegularPlay","type_value_RightFoot","type_value_Blocked","type_value_RelatedEventId","type_value_Assisted","type_value_LowLeft","type_value_BlockedX","type_value_IndividualPlay","type_value_BlockedY","type_value_OutfielderBlock","type_value_Cross","type_value_OtherBodyPart","type_value_LeftFoot","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_MissLeft","type_value_CornerTaken","type_value_HighClaim","type_value_KeeperThrow","type_value_MissRight","type_value_IntentionalAssist","type_value_BoxCentre","type_value_LowCentre","type_value_FirstTouch","type_value_Hands","type_value_Collected","type_value_KeeperSaveObox","type_value_DeepBoxLeft","type_value_Feet","type_value_ParriedSafe","type_value_KeeperSaveInTheBox","type_value_Penalty","type_value_KeeperMissed","type_value_DivingSave","type_value_BigChance","type_value_BigChanceCreated","type_value_SmallBoxCentre","type_value_Throughball","type_value_LeadingToGoal","type_value_FastBreak","type_value_IntentionalGoalAssist","type_value_DirectFreekick","type_value_LowRight","type_value_ParriedDanger","type_value_BoxLeft","type_value_SmallBoxLeft","type_value_SixYardBlock","type_value_SavedOffline","type_value_LastMan","type_value_HighRight","type_value_Volley","type_value_OneOnOne","type_value_Yellow","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_FromCorner","type_value_CaptainPlayerId","type_value_InvolvedPlayers","type_value_TeamPlayerFormation","type_value_TeamFormation","type_value_HighLeft","type_value_OverRun","type_value_ThrowinSetPiece","value_Length","value_PassEndY","value_Angle","value_Zone","value_PassEndX","value_StandingSave","value_Chipped","value_Longball","value_HeadPass","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_ThrowIn","value_LayOff","value_Head","value_MissHigh","value_GoalKick","value_Foul","value_FreekickTaken","value_ShotAssist","value_KeyPass","value_GoalMouthZ","value_GoalMouthY","value_OutOfBoxCentre","value_RegularPlay","value_RightFoot","value_Blocked","value_RelatedEventId","value_Assisted","value_LowLeft","value_BlockedX","value_IndividualPlay","value_BlockedY","value_OutfielderBlock","value_Cross","value_OtherBodyPart","value_LeftFoot","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_MissLeft","value_CornerTaken","value_HighClaim","value_KeeperThrow","value_MissRight","value_IntentionalAssist","value_BoxCentre","value_LowCentre","value_FirstTouch","value_Hands","value_Collected","value_KeeperSaveObox","value_DeepBoxLeft","value_Feet","value_ParriedSafe","value_KeeperSaveInTheBox","value_Penalty","value_KeeperMissed","value_DivingSave","value_BigChance","value_BigChanceCreated","value_SmallBoxCentre","value_Throughball","value_LeadingToGoal","value_FastBreak","value_IntentionalGoalAssist","value_DirectFreekick","value_LowRight","value_ParriedDanger","value_BoxLeft","value_SmallBoxLeft","value_SixYardBlock","value_SavedOffline","value_LastMan","value_HighRight","value_Volley","value_OneOnOne","value_Yellow","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_FromCorner","value_CaptainPlayerId","value_InvolvedPlayers","value_TeamPlayerFormation","value_TeamFormation","value_HighLeft","value_OverRun","value_ThrowinSetPiece","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1513,874,83,25,52,2.94,34.816,"SecondHalf","Save","Successful",NA,NA,NA,"c(91, 113, 77, 79, 84, 82)",TRUE,345031,2.94,34.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.3833333333333,2793168687,88,NA,NA,NA,56,NA,178,NA,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,NA,11117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,NA,NA,NA,"Real Madrid","Leganes",13,"Andrii Lunin","GK",TRUE,0,0,0,"A. Lunin",1513,75,"Real Madrid",1513
1514,874.5,83,26,52,2.94,34.816,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,345031,7.77,33.66,NA,NA,NA,NA,NA,876,NA,NA,NA,NA,87.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,0.00941056,0.00941056,0,"Real Madrid","Leganes",13,"Andrii Lunin","GK",TRUE,0,4.83266756408737,-13.4598353612018,"A. Lunin",1514,75,"Real Madrid",1514
1515,876,83,27,52,7.77,33.66,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 36, 38, 215, 218)",TRUE,345031,32.025,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.4166666666667,2793168857,88,212,141,213,56,140,178,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34.9","12.5","5.48","Back","30.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,0.00941056,0.0105949,0.00118434,"Real Madrid","Leganes",13,"Andrii Lunin","GK",TRUE,19.9285852736876,0,-46.0492134832708,"A. Lunin",1515,75,"Real Madrid",1515
1516,876.5,83,30.5,52,32.025,8.5,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,379868,47.355,2.788,NA,NA,NA,NA,NA,877,NA,NA,NA,NA,87.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,0.00977659,0.01248344,0.00270685,"Real Madrid","Leganes",5,"Jude Bellingham","AMC",TRUE,0,11.7494732448545,-20.4355314379944,"J. Bellingham",1516,75,"Real Madrid",1516
1517,877,83,34,52,47.355,2.788,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,379868,65.94,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5333333333333,2793168947,88,212,141,213,56,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.6","5.0","0.03","Right","62.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,0.01248344,0.0174506,0.00496716,"Real Madrid","Leganes",5,"Jude Bellingham","AMC",TRUE,15.933551676233,0,1.88605600276257,"J. Bellingham",1517,75,"Real Madrid",1517
1518,877.5,83,37.5,52,65.94,3.4,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,347862,84.42,8.364,NA,NA,NA,NA,NA,878,NA,NA,NA,NA,87.5916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,0.0174506,0.02756312,0.01011252,"Real Madrid","Leganes",11,"Rodrygo","Sub",NA,0,16.7443603787513,15.0355715694194,"Rodrygo",1518,75,"Real Madrid",1518
1519,878,83,41,52,84.42,8.364,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,347862,95.235,10.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.65,2793168985,88,212,141,213,56,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.1","15.7","0.21","Right","90.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,0.02756312,0.04066992,0.0131068,"Real Madrid","Leganes",11,"Rodrygo","Sub",NA,7.5889718135758,0,12.0668954658899,"Rodrygo",1519,75,"Real Madrid",1519
1520,879,83,44,52,95.235,10.812,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 137, 124, 126, 36, 37, 217, 218)",TRUE,379868,95.445,35.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.7,2793169017,88,212,141,213,56,140,178,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.5","52.0","1.56","Center","90.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,NA,NA,NA,"Real Madrid","Leganes",5,"Jude Bellingham","AMC",TRUE,15.5089560035305,0,89.5098655614371,"J. Bellingham",1520,75,"Real Madrid",1520
1521,492,83,45,825,8.4,35.292,"SecondHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 215)",TRUE,448220,27.72,51.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.7166666666667,2793169103,88,212,141,213,56,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.4","76.2","0.71","Back","26.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,NA,NA,NA,"Leganes","Real Madrid",6,"Sergio Gonzalez","DC",TRUE,0,0,40.5396926121276,"S. Gonzalez",1521,76,"Leganes",1521
1522,492.5,83,47.5,825,27.72,51.816,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,353783,26.67,48.688,NA,NA,NA,NA,NA,493,NA,NA,NA,NA,87.7583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,0.0105949,0.01110462,0.00050972,"Leganes","Real Madrid",7,"Oscar Rodriguez","AML",TRUE,0,-0.388157932027326,-108.555756306278,"O. Rodriguez",1522,76,"Leganes",1522
1523,880,83,50,52,78.33,19.312,"SecondHalf","TakeOn","Unsuccessful",NA,NA,NA,"c(91, 53)",TRUE,347862,78.33,19.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.8,2793169099,88,NA,NA,NA,56,NA,178,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,"493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,NA,NA,NA,"Real Madrid","Leganes",11,"Rodrygo","Sub",NA,0,0,0,"Rodrygo",1523,76,"Leganes",1523
1524,493,83,50,825,26.67,48.688,"SecondHalf","Tackle","Successful",NA,NA,NA,"c(91, 143)",TRUE,353783,26.67,48.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.8,2793169119,88,NA,NA,NA,56,NA,178,NA,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,NA,NA,NA,"Leganes","Real Madrid",7,"Oscar Rodriguez","AML",TRUE,0,0,0,"O. Rodriguez",1524,76,"Leganes",1524
1525,494,83,52,825,26.355,48.688,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 29, 36, 38, 215, 218)",TRUE,353783,28.875,47.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.8333333333333,2793169147,88,212,141,213,56,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.7","70.2","5.92","Back","27.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,NA,NA,NA,"Leganes","Real Madrid",7,"Oscar Rodriguez","AML",TRUE,2.65049726157768,0,-20.6954507340633,"O. Rodriguez",1525,76,"Leganes",1525
1526,881,83,52,52,76.86,18.836,"SecondHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,369109,76.86,18.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.8333333333333,2793169141,88,NA,NA,NA,56,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,NA,NA,NA,"Real Madrid","Leganes",6,"Eduardo Camavinga","DMC",TRUE,0,0,0,"E. Camavinga",1526,76,"Leganes",1526
1527,496,83,58,825,46.83,49.096,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,448222,42.735,61.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.9333333333333,2793169233,88,212,141,213,56,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.8","90.0","1.90","Back","40.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,0.01429128,0.01126267,-0.00302861,"Leganes","Real Madrid",8,"Seydouba Cisse","Sub",NA,-7.8499130505638,0,108.691599074867,"S. Cisse",1527,76,"Leganes",1527
